,LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,makeStop,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,anyo,nextPit
248,1900-01-01 00:01:21.225,51.0,MEDIUM,15.0,False,1,3.0,22.2,0,False,61.1,33.0,3.0,bottas,1:22.728,leclerc,1:22.461,1.0,2021,66.0
249,1900-01-01 00:01:22.670,52.0,MEDIUM,16.0,False,1,3.0,22.3,0,False,60.1,33.2,2.0,max_verstappen,1:22.358,bottas,1:25.165,1.0,2021,66.0
250,1900-01-01 00:01:21.304,53.0,MEDIUM,17.0,False,1,3.0,22.4,0,False,59.9,33.2,2.0,max_verstappen,1:22.168,bottas,1:27.702,1.0,2021,66.0
251,1900-01-01 00:01:20.665,54.0,MEDIUM,18.0,False,1,3.0,22.5,0,False,59.8,34.0,2.0,max_verstappen,1:22.529,leclerc,1:22.717,1.0,2021,66.0
252,1900-01-01 00:01:20.787,55.0,MEDIUM,19.0,False,1,3.0,22.6,0,False,58.7,35.2,2.0,max_verstappen,1:22.664,leclerc,1:22.944,1.0,2021,66.0
253,1900-01-01 00:01:20.990,56.0,MEDIUM,20.0,False,1,3.0,22.7,0,False,59.3,35.4,2.0,max_verstappen,1:22.923,leclerc,1:22.956,1.0,2021,66.0
254,1900-01-01 00:01:20.906,57.0,MEDIUM,21.0,False,1,3.0,22.7,0,False,58.5,36.0,2.0,max_verstappen,1:22.554,bottas,1:20.242,1.0,2021,66.0
255,1900-01-01 00:01:20.931,58.0,MEDIUM,22.0,False,1,3.0,22.7,0,False,58.4,36.2,2.0,max_verstappen,1:22.411,bottas,1:21.333,1.0,2021,66.0
256,1900-01-01 00:01:21.521,59.0,MEDIUM,23.0,False,1,3.0,23.0,0,False,58.1,36.1,2.0,max_verstappen,1:22.546,bottas,1:22.241,1.0,2021,66.0
257,1900-01-01 00:01:22.205,60.0,MEDIUM,24.0,False,1,3.0,23.2,0,False,57.2,35.8,1.0,mazepin,1:27.116,max_verstappen,1:28.448,1.0,2021,66.0
258,1900-01-01 00:01:21.107,61.0,MEDIUM,25.0,False,1,3.0,23.2,0,False,57.3,35.8,1.0,mazepin,1:30.047,max_verstappen,1:41.338,1.0,2021,66.0
259,1900-01-01 00:01:21.636,62.0,MEDIUM,26.0,False,1,3.0,23.1,0,False,56.3,35.8,1.0,mazepin,1:27.399,max_verstappen,1:18.149,1.0,2021,66.0
260,1900-01-01 00:01:21.705,63.0,MEDIUM,27.0,False,1,3.0,23.2,0,False,57.3,36.1,1.0,mazepin,1:24.739,max_verstappen,1:20.216,1.0,2021,66.0
261,1900-01-01 00:01:21.708,64.0,MEDIUM,28.0,False,1,3.0,23.2,0,False,56.8,36.1,1.0,mazepin,1:24.471,max_verstappen,1:19.619,1.0,2021,66.0
262,1900-01-01 00:01:21.985,65.0,MEDIUM,29.0,False,1,3.0,23.2,0,False,56.2,35.9,1.0,alonso,1:21.355,max_verstappen,1:20.146,1.0,2021,66.0
263,1900-01-01 00:01:22.044,66.0,MEDIUM,30.0,False,1,3.0,23.3,0,False,56.6,35.6,,,,,,1.0,2021,66.0
265,1900-01-01 00:01:55.134,2.0,SOFT,3.0,False,1,2.0,36.9,1,False,6.0,49.4,19.0,latifi,1:31.197,kevin_magnussen,1:53.833,6.0,2022,22.0
266,1900-01-01 00:01:27.495,3.0,SOFT,4.0,False,1,2.0,36.9,0,False,6.0,49.4,19.0,latifi,1:31.102,kevin_magnussen,1:27.537,6.0,2022,22.0
267,1900-01-01 00:01:28.327,4.0,SOFT,5.0,False,1,2.0,37.0,0,False,6.0,49.5,19.0,latifi,1:30.425,kevin_magnussen,1:27.693,6.0,2022,22.0
268,1900-01-01 00:01:29.321,5.0,SOFT,6.0,False,1,2.0,37.0,0,False,6.0,49.3,19.0,latifi,1:30.854,kevin_magnussen,1:28.240,6.0,2022,22.0
269,1900-01-01 00:01:28.986,6.0,SOFT,7.0,False,2,2.0,36.9,0,False,6.0,49.5,19.0,latifi,1:31.335,kevin_magnussen,1:28.784,6.0,2022,22.0
270,1900-01-01 00:01:29.147,7.0,SOFT,8.0,False,1,2.0,37.0,0,False,6.0,49.5,19.0,latifi,1:31.340,kevin_magnussen,1:29.243,6.0,2022,22.0
271,1900-01-01 00:01:29.086,8.0,SOFT,9.0,False,2,2.0,37.0,0,False,6.0,49.5,19.0,latifi,1:31.341,kevin_magnussen,1:29.590,6.0,2022,22.0
272,1900-01-01 00:01:28.606,9.0,SOFT,10.0,False,1,2.0,37.0,0,False,6.0,49.6,19.0,latifi,1:31.727,kevin_magnussen,1:30.216,6.0,2022,22.0
273,1900-01-01 00:01:28.558,10.0,SOFT,11.0,False,1,2.0,37.0,0,False,6.0,49.7,19.0,latifi,1:31.817,kevin_magnussen,1:29.636,6.0,2022,22.0
274,1900-01-01 00:01:29.331,11.0,SOFT,12.0,False,1,2.0,37.0,0,False,6.0,49.7,19.0,zhou,1:47.447,kevin_magnussen,1:29.855,6.0,2022,22.0
275,1900-01-01 00:01:28.746,12.0,SOFT,13.0,False,1,2.0,37.0,0,False,6.0,49.7,18.0,zhou,1:28.415,albon,1:48.446,6.0,2022,22.0
276,1900-01-01 00:01:29.037,13.0,SOFT,14.0,False,1,2.0,36.9,0,False,6.0,49.7,17.0,zhou,1:29.842,albon,1:29.340,6.0,2022,22.0
277,1900-01-01 00:01:29.167,14.0,SOFT,15.0,False,1,2.0,36.8,0,False,6.0,49.7,17.0,zhou,1:29.488,albon,1:29.639,6.0,2022,22.0
278,1900-01-01 00:01:29.215,15.0,SOFT,16.0,False,1,2.0,36.7,0,False,6.0,49.7,16.0,zhou,1:29.120,albon,1:30.237,6.0,2022,22.0
279,1900-01-01 00:01:29.642,16.0,SOFT,17.0,False,1,2.0,36.6,0,False,6.0,49.7,16.0,zhou,1:29.711,stroll,1:28.761,6.0,2022,22.0
280,1900-01-01 00:01:29.873,17.0,SOFT,18.0,False,1,2.0,36.9,0,False,6.0,49.7,16.0,zhou,1:29.587,stroll,1:28.888,6.0,2022,22.0
281,1900-01-01 00:01:30.181,18.0,SOFT,19.0,False,1,2.0,37.2,0,False,5.0,49.7,16.0,zhou,1:29.745,stroll,1:28.532,6.0,2022,22.0
282,1900-01-01 00:01:30.070,19.0,SOFT,20.0,False,1,2.0,37.1,0,False,6.0,49.7,16.0,zhou,1:30.566,stroll,1:29.025,6.0,2022,22.0
283,1900-01-01 00:01:30.443,20.0,SOFT,21.0,False,1,2.0,37.1,0,False,5.0,49.7,16.0,zhou,1:30.247,stroll,1:29.374,6.0,2022,22.0
284,1900-01-01 00:01:30.480,21.0,SOFT,22.0,False,1,2.0,37.1,0,False,6.0,49.0,16.0,zhou,1:30.375,stroll,1:29.964,6.0,2022,22.0
285,1900-01-01 00:01:34.486,22.0,SOFT,23.0,False,1,2.0,37.0,0,False,6.0,49.0,16.0,stroll,1:30.203,vettel,1:47.632,6.0,2022,22.0
286,1900-01-01 00:01:45.871,23.0,MEDIUM,1.0,True,1,3.0,37.1,1,False,6.0,49.4,19.0,albon,1:31.525,kevin_magnussen,1:30.757,6.0,2022,48.0
287,1900-01-01 00:01:27.980,24.0,MEDIUM,2.0,True,1,3.0,37.0,0,False,6.0,49.4,18.0,latifi,1:30.925,albon,1:31.595,6.0,2022,48.0
288,1900-01-01 00:01:27.415,25.0,MEDIUM,3.0,True,1,3.0,37.0,0,False,6.0,49.4,17.0,vettel,1:28.800,latifi,1:31.835,6.0,2022,48.0
289,1900-01-01 00:01:27.156,26.0,MEDIUM,4.0,True,1,3.0,37.0,0,False,7.0,49.4,17.0,vettel,1:29.347,latifi,1:34.403,6.0,2022,48.0
290,1900-01-01 00:01:27.244,27.0,MEDIUM,5.0,True,1,3.0,37.0,0,False,6.0,49.4,16.0,vettel,1:30.684,stroll,1:45.403,6.0,2022,48.0
291,1900-01-01 00:01:26.990,28.0,MEDIUM,6.0,True,1,3.0,37.0,0,False,7.0,49.4,14.0,vettel,1:29.055,zhou,1:51.317,6.0,2022,48.0
292,1900-01-01 00:01:27.619,29.0,MEDIUM,7.0,True,1,3.0,37.2,0,False,6.0,49.3,13.0,vettel,1:30.368,gasly,1:34.406,6.0,2022,48.0
293,1900-01-01 00:01:26.711,30.0,MEDIUM,8.0,True,1,3.0,37.2,0,False,6.0,49.3,12.0,mick_schumacher,1:34.265,vettel,1:29.393,6.0,2022,48.0
294,1900-01-01 00:01:27.364,31.0,MEDIUM,9.0,True,1,3.0,37.1,0,False,6.0,49.5,10.0,alonso,1:33.694,ricciardo,1:34.152,6.0,2022,48.0
295,1900-01-01 00:01:26.329,32.0,MEDIUM,10.0,True,1,3.0,37.1,0,False,6.0,49.5,9.0,tsunoda,1:33.438,vettel,1:28.556,6.0,2022,48.0
296,1900-01-01 00:01:26.895,33.0,MEDIUM,11.0,True,1,3.0,36.7,0,False,6.0,49.3,8.0,sainz,1:26.673,vettel,1:28.729,6.0,2022,48.0
297,1900-01-01 00:01:26.697,34.0,MEDIUM,12.0,True,1,3.0,36.7,0,False,7.0,49.2,7.0,sainz,1:26.627,vettel,1:28.676,6.0,2022,48.0
298,1900-01-01 00:01:27.310,35.0,MEDIUM,13.0,True,1,3.0,36.6,0,False,7.0,49.1,7.0,ocon,1:33.452,vettel,1:28.624,6.0,2022,48.0
299,1900-01-01 00:01:26.976,36.0,MEDIUM,14.0,True,1,3.0,36.6,0,False,7.0,49.0,6.0,sainz,1:26.849,ocon,1:46.285,6.0,2022,48.0
300,1900-01-01 00:01:26.956,37.0,MEDIUM,15.0,True,1,3.0,36.6,0,False,7.0,49.0,6.0,sainz,1:26.837,ocon,1:27.027,6.0,2022,48.0
301,1900-01-01 00:01:27.157,38.0,MEDIUM,16.0,True,1,3.0,36.9,0,False,7.0,49.1,6.0,sainz,1:26.915,ocon,1:27.438,6.0,2022,48.0
302,1900-01-01 00:01:26.820,39.0,MEDIUM,17.0,True,1,3.0,36.7,0,False,7.0,49.1,6.0,sainz,1:27.165,ocon,1:27.481,6.0,2022,48.0
303,1900-01-01 00:01:27.340,40.0,MEDIUM,18.0,True,1,3.0,36.8,0,False,8.0,49.0,6.0,sainz,1:27.633,ocon,1:27.301,6.0,2022,48.0
304,1900-01-01 00:01:27.360,41.0,MEDIUM,19.0,True,1,3.0,36.6,0,False,8.0,49.0,6.0,sainz,1:27.834,ocon,1:27.642,6.0,2022,48.0
305,1900-01-01 00:01:27.351,42.0,MEDIUM,20.0,True,1,3.0,36.6,0,False,7.0,49.0,6.0,sainz,1:27.950,ocon,1:27.490,6.0,2022,48.0
306,1900-01-01 00:01:28.239,43.0,MEDIUM,21.0,True,1,3.0,36.6,0,False,8.0,48.7,6.0,sainz,1:28.058,ocon,1:27.719,6.0,2022,48.0
307,1900-01-01 00:01:27.114,44.0,MEDIUM,22.0,True,1,3.0,36.6,0,False,8.0,49.1,6.0,sainz,1:28.125,ocon,1:27.789,6.0,2022,48.0
308,1900-01-01 00:01:27.458,45.0,MEDIUM,23.0,True,1,3.0,36.7,0,False,8.0,49.1,6.0,sainz,1:31.806,ocon,1:28.247,6.0,2022,48.0
309,1900-01-01 00:01:27.730,46.0,MEDIUM,24.0,True,1,3.0,36.8,0,False,7.0,49.0,5.0,bottas,1:28.512,ocon,1:28.233,6.0,2022,48.0
310,1900-01-01 00:01:27.662,47.0,MEDIUM,25.0,True,1,3.0,36.8,0,False,7.0,49.0,5.0,bottas,1:28.374,sainz,1:26.345,6.0,2022,48.0
311,1900-01-01 00:01:30.916,48.0,MEDIUM,26.0,True,1,3.0,36.6,0,False,8.0,49.0,5.0,bottas,1:28.364,sainz,1:26.171,6.0,2022,66.0
312,1900-01-01 00:01:43.326,49.0,SOFT,4.0,False,1,4.0,36.5,1,False,8.0,49.0,7.0,ocon,1:27.841,norris,1:29.543,6.0,2022,66.0
313,1900-01-01 00:01:25.106,50.0,SOFT,5.0,False,1,4.0,36.9,0,False,7.0,48.8,7.0,ocon,1:28.147,norris,1:28.469,6.0,2022,66.0
314,1900-01-01 00:01:24.253,51.0,SOFT,6.0,False,1,4.0,36.9,0,False,7.0,48.8,6.0,sainz,1:26.216,ocon,1:28.627,6.0,2022,66.0
315,1900-01-01 00:01:25.802,52.0,SOFT,7.0,False,1,4.0,36.9,0,False,7.0,48.9,6.0,sainz,1:26.136,ocon,1:32.228,6.0,2022,66.0
316,1900-01-01 00:01:25.257,53.0,SOFT,8.0,False,1,4.0,36.7,0,False,7.0,48.8,6.0,sainz,1:26.437,alonso,1:31.991,6.0,2022,66.0
317,1900-01-01 00:01:25.389,54.0,SOFT,9.0,False,1,4.0,36.6,0,False,8.0,48.5,6.0,sainz,1:26.455,ocon,1:25.935,6.0,2022,66.0
318,1900-01-01 00:01:25.207,55.0,SOFT,10.0,False,1,4.0,36.5,0,False,9.0,48.3,6.0,sainz,1:26.302,ocon,1:26.174,6.0,2022,66.0
319,1900-01-01 00:01:25.832,56.0,SOFT,11.0,False,1,4.0,36.5,0,False,9.0,48.3,6.0,sainz,1:26.760,ocon,1:26.219,6.0,2022,66.0
320,1900-01-01 00:01:26.447,57.0,SOFT,12.0,False,1,4.0,36.3,0,False,8.0,48.4,6.0,sainz,1:27.691,ocon,1:26.456,6.0,2022,66.0
321,1900-01-01 00:01:26.408,58.0,SOFT,13.0,False,1,4.0,36.3,0,False,7.0,48.4,5.0,sainz,1:26.051,bottas,1:30.459,6.0,2022,66.0
322,1900-01-01 00:01:26.919,59.0,SOFT,14.0,False,1,4.0,36.3,0,False,9.0,48.3,5.0,sainz,1:27.298,bottas,1:28.471,6.0,2022,66.0
323,1900-01-01 00:01:25.895,60.0,SOFT,15.0,False,1,4.0,36.4,0,False,9.0,48.2,4.0,russell,1:26.386,sainz,1:28.388,6.0,2022,66.0
324,1900-01-01 00:01:26.425,61.0,SOFT,16.0,False,1,4.0,36.4,0,False,11.0,48.1,4.0,russell,1:27.069,sainz,1:27.394,6.0,2022,66.0
325,1900-01-01 00:01:26.804,62.0,SOFT,17.0,False,1,4.0,36.5,0,False,9.0,48.0,4.0,russell,1:27.141,sainz,1:27.366,6.0,2022,66.0
326,1900-01-01 00:01:28.977,63.0,SOFT,18.0,False,1,4.0,36.5,0,False,8.0,48.0,4.0,russell,1:27.404,sainz,1:27.865,6.0,2022,66.0
327,1900-01-01 00:01:29.833,64.0,SOFT,19.0,False,1,4.0,36.5,0,False,8.0,47.9,4.0,russell,1:27.965,sainz,1:28.256,6.0,2022,66.0
328,1900-01-01 00:01:31.646,65.0,SOFT,20.0,False,1,4.0,36.4,0,False,7.0,48.1,5.0,sainz,1:27.640,bottas,1:29.970,6.0,2022,66.0
329,1900-01-01 00:01:34.345,66.0,SOFT,21.0,False,1,4.0,36.4,0,False,8.0,47.8,,,,,,6.0,2022,66.0
