LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT,compound_ULTRASOFT
88.494,35.0,21.0,1,1,2.0,vettel,0,23.2,0,71.6,40.0,4.0,87.631,88.319,3.0,2019,58.0,0,1,0,0,0
88.557,36.0,22.0,1,1,2.0,vettel,0,23.1,0,71.9,39.6,4.0,87.089,87.701,3.0,2019,58.0,0,1,0,0,0
88.607,37.0,23.0,1,1,2.0,vettel,0,23.2,0,71.5,39.4,4.0,88.091,88.044,3.0,2019,58.0,0,1,0,0,0
88.561,38.0,24.0,1,1,2.0,vettel,0,23.2,0,71.6,39.1,4.0,88.004,87.992,3.0,2019,58.0,0,1,0,0,0
88.555,39.0,25.0,1,1,2.0,vettel,0,23.1,0,71.6,38.8,4.0,88.098,87.942,3.0,2019,58.0,0,1,0,0,0
88.203,40.0,26.0,1,1,2.0,vettel,0,23.3,0,70.8,38.8,4.0,88.323,87.728,3.0,2019,58.0,0,1,0,0,0
88.215,41.0,27.0,1,1,2.0,vettel,0,23.3,0,70.8,38.8,4.0,88.282,87.576,3.0,2019,58.0,0,1,0,0,0
88.389,42.0,28.0,1,1,2.0,vettel,0,23.2,0,71.3,38.9,4.0,87.738,87.609,3.0,2019,58.0,0,1,0,0,0
88.585,43.0,29.0,1,1,2.0,vettel,0,23.2,0,71.5,38.6,4.0,87.692,87.055,3.0,2019,58.0,0,1,0,0,0
88.275,44.0,30.0,1,1,2.0,vettel,0,23.4,0,71.0,38.5,4.0,87.554,87.619,3.0,2019,58.0,0,1,0,0,0
88.249,45.0,31.0,1,1,2.0,vettel,0,23.3,0,71.0,38.5,4.0,87.847,87.435,3.0,2019,58.0,0,1,0,0,0
88.214,46.0,32.0,1,1,2.0,vettel,0,23.3,0,71.1,38.2,4.0,87.448,87.529,3.0,2019,58.0,0,1,0,0,0
88.004,47.0,33.0,1,1,2.0,vettel,0,23.3,0,71.7,38.4,4.0,87.202,87.326,3.0,2019,58.0,0,1,0,0,0
88.038,48.0,34.0,1,1,2.0,vettel,0,23.3,0,71.7,38.2,4.0,87.207,87.359,3.0,2019,58.0,0,1,0,0,0
88.432,49.0,35.0,1,1,2.0,vettel,0,23.3,0,71.7,38.2,4.0,89.162,88.009,3.0,2019,58.0,0,1,0,0,0
88.746,50.0,36.0,1,1,2.0,vettel,0,23.4,0,70.6,37.6,4.0,87.556,87.824,3.0,2019,58.0,0,1,0,0,0
88.706,51.0,37.0,1,1,2.0,vettel,0,23.4,0,71.1,37.6,4.0,86.089,90.151,3.0,2019,58.0,0,1,0,0,0
88.644,52.0,38.0,1,1,2.0,vettel,0,23.4,0,71.1,37.6,4.0,87.898,88.283,3.0,2019,58.0,0,1,0,0,0
89.006,53.0,39.0,1,1,2.0,vettel,0,23.4,0,71.0,37.2,4.0,86.983,90.058,3.0,2019,58.0,0,1,0,0,0
89.438,54.0,40.0,1,1,2.0,vettel,0,23.3,0,71.3,37.7,4.0,86.054,90.153,3.0,2019,58.0,0,1,0,0,0
89.159,55.0,41.0,1,1,2.0,vettel,0,23.4,0,70.4,37.6,4.0,86.862,90.138,3.0,2019,58.0,0,1,0,0,0
89.683,56.0,42.0,1,1,2.0,vettel,0,23.4,0,70.4,37.6,4.0,86.061,89.908,3.0,2019,58.0,0,1,0,0,0
90.057,57.0,43.0,1,1,2.0,vettel,0,23.5,0,70.2,37.6,4.0,86.256,90.634,3.0,2019,58.0,0,1,0,0,0
90.822,58.0,44.0,1,1,2.0,vettel,0,23.6,0,69.6,37.3,4.0,87.184,86.926,3.0,2019,58.0,0,1,0,0,0
90.636,2.0,5.0,0,1,1.0,leclerc,0,23.6,0,70.1,43.3,5.0,90.053,90.912,5.0,2019,28.0,0,0,1,0,0
90.033,3.0,6.0,0,1,1.0,leclerc,0,23.6,0,70.3,43.4,5.0,89.037,90.713,5.0,2019,28.0,0,0,1,0,0
89.387,4.0,7.0,0,1,1.0,leclerc,0,23.7,0,69.1,43.4,5.0,89.301,90.379,5.0,2019,28.0,0,0,1,0,0
89.579,5.0,8.0,0,1,1.0,leclerc,0,23.6,0,69.4,43.0,5.0,89.723,90.166,5.0,2019,28.0,0,0,1,0,0
90.124,6.0,9.0,0,1,1.0,leclerc,0,23.5,0,70.5,42.9,5.0,89.744,90.619,5.0,2019,28.0,0,0,1,0,0
90.006,7.0,10.0,0,1,1.0,leclerc,0,23.4,0,70.8,42.5,5.0,89.516,90.384,5.0,2019,28.0,0,0,1,0,0
89.708,8.0,11.0,0,1,1.0,leclerc,0,23.4,0,70.7,42.5,5.0,89.453,90.266,5.0,2019,28.0,0,0,1,0,0
92.063,9.0,12.0,0,1,1.0,leclerc,0,23.5,0,69.7,42.8,5.0,89.363,91.075,5.0,2019,28.0,0,0,1,0,0
89.905,10.0,13.0,0,1,1.0,leclerc,0,23.5,0,70.3,42.3,5.0,89.452,90.846,5.0,2019,28.0,0,0,1,0,0
89.912,11.0,14.0,0,1,1.0,leclerc,0,23.6,0,69.8,42.0,5.0,89.044,90.748,5.0,2019,28.0,0,0,1,0,0
89.828,12.0,15.0,0,1,1.0,leclerc,0,23.5,0,70.5,41.6,5.0,89.104,90.581,5.0,2019,28.0,0,0,1,0,0
89.282,13.0,16.0,0,1,1.0,leclerc,0,23.3,0,70.5,41.9,5.0,88.094,90.388,5.0,2019,28.0,0,0,1,0,0
89.039,14.0,17.0,0,1,1.0,leclerc,0,23.4,0,69.7,41.9,4.0,89.058,106.627,5.0,2019,28.0,0,0,1,0,0
89.495,15.0,18.0,0,1,1.0,leclerc,0,23.4,0,70.5,41.5,3.0,88.948,106.079,5.0,2019,28.0,0,0,1,0,0
89.099,16.0,19.0,0,1,1.0,leclerc,0,23.5,0,70.2,41.6,3.0,88.757,95.642,5.0,2019,28.0,0,0,1,0,0
89.339,17.0,20.0,0,1,1.0,leclerc,0,23.5,0,70.1,41.2,3.0,88.958,88.801,5.0,2019,28.0,0,0,1,0,0
88.991,18.0,21.0,0,1,1.0,leclerc,0,23.5,0,70.1,41.2,3.0,88.865,88.667,5.0,2019,28.0,0,0,1,0,0
88.926,19.0,22.0,0,1,1.0,leclerc,0,23.4,0,70.0,41.3,3.0,88.585,89.367,5.0,2019,28.0,0,0,1,0,0
88.733,20.0,23.0,0,1,1.0,leclerc,0,23.3,0,70.4,41.9,3.0,88.757,89.334,5.0,2019,28.0,0,0,1,0,0
88.833,21.0,24.0,0,1,1.0,leclerc,0,23.3,0,70.7,41.7,3.0,88.055,88.191,5.0,2019,28.0,0,0,1,0,0
88.905,22.0,25.0,0,1,1.0,leclerc,0,23.3,0,70.6,41.1,3.0,88.598,88.666,5.0,2019,28.0,0,0,1,0,0
88.921,23.0,26.0,0,1,1.0,leclerc,0,23.3,0,70.6,41.1,3.0,106.005,88.754,5.0,2019,28.0,0,0,1,0,0
89.335,24.0,27.0,0,1,1.0,leclerc,0,23.3,0,70.6,41.1,3.0,93.805,88.496,5.0,2019,28.0,0,0,1,0,0
89.205,25.0,28.0,0,1,1.0,leclerc,0,23.3,0,70.8,41.3,2.0,87.338,88.634,5.0,2019,28.0,0,0,1,0,0
89.014,26.0,29.0,0,1,1.0,leclerc,0,23.3,0,70.7,40.4,2.0,87.045,87.982,5.0,2019,28.0,0,0,1,0,0
89.275,27.0,30.0,0,1,1.0,leclerc,0,23.2,0,71.0,40.6,2.0,87.757,88.674,5.0,2019,28.0,0,0,1,0,0
107.729,28.0,31.0,0,1,1.0,leclerc,0,23.1,0,71.2,40.6,5.0,87.959,88.451,5.0,2019,58.0,0,0,1,0,0
93.404,29.0,1.0,1,1,2.0,leclerc,1,23.3,0,70.7,40.6,5.0,87.547,88.713,5.0,2019,58.0,1,0,0,0,0
87.024,30.0,2.0,1,1,2.0,leclerc,0,23.1,0,71.0,40.6,5.0,88.006,88.627,5.0,2019,58.0,1,0,0,0,0
87.775,31.0,3.0,1,2,2.0,leclerc,0,22.9,0,72.1,40.2,5.0,90.051,88.966,5.0,2019,58.0,1,0,0,0,0
87.752,32.0,4.0,1,1,2.0,leclerc,0,22.9,0,72.1,40.2,5.0,88.489,88.825,5.0,2019,58.0,1,0,0,0,0
88.113,33.0,5.0,1,1,2.0,leclerc,0,23.1,0,71.4,40.3,5.0,88.658,89.207,5.0,2019,58.0,1,0,0,0,0
88.115,34.0,6.0,1,1,2.0,leclerc,0,23.1,0,71.7,40.0,5.0,88.736,88.974,5.0,2019,58.0,1,0,0,0,0
88.319,35.0,7.0,1,1,2.0,leclerc,0,23.1,0,72.1,39.6,5.0,88.494,89.059,5.0,2019,58.0,1,0,0,0,0
87.701,36.0,8.0,1,1,2.0,leclerc,0,23.1,0,71.9,39.6,5.0,88.557,89.661,5.0,2019,58.0,1,0,0,0,0
88.044,37.0,9.0,1,1,2.0,leclerc,0,23.2,0,71.6,39.1,5.0,88.607,88.926,5.0,2019,58.0,1,0,0,0,0
87.992,38.0,10.0,1,1,2.0,leclerc,0,23.2,0,71.6,39.1,5.0,88.561,88.086,5.0,2019,58.0,1,0,0,0,0
87.942,39.0,11.0,1,1,2.0,leclerc,0,23.1,0,71.6,38.8,5.0,88.555,88.047,5.0,2019,58.0,1,0,0,0,0
87.728,40.0,12.0,1,1,2.0,leclerc,0,23.3,0,70.8,38.8,5.0,88.203,88.351,5.0,2019,58.0,1,0,0,0,0
87.576,41.0,13.0,1,1,2.0,leclerc,0,23.3,0,70.8,38.8,5.0,88.215,88.432,5.0,2019,58.0,1,0,0,0,0
87.609,42.0,14.0,1,1,2.0,leclerc,0,23.2,0,71.3,38.9,5.0,88.389,88.207,5.0,2019,58.0,1,0,0,0,0
87.055,43.0,15.0,1,1,2.0,leclerc,0,23.2,0,71.5,38.6,5.0,88.585,89.368,5.0,2019,58.0,1,0,0,0,0
87.619,44.0,16.0,1,1,2.0,leclerc,0,23.4,0,71.0,38.5,5.0,88.275,88.605,5.0,2019,58.0,1,0,0,0,0
87.435,45.0,17.0,1,1,2.0,leclerc,0,23.3,0,71.0,38.5,5.0,88.249,88.979,5.0,2019,58.0,1,0,0,0,0
87.529,46.0,18.0,1,1,2.0,leclerc,0,23.3,0,71.1,38.2,5.0,88.214,89.316,5.0,2019,58.0,1,0,0,0,0
87.326,47.0,19.0,1,1,2.0,leclerc,0,23.3,0,71.7,38.4,5.0,88.004,88.697,5.0,2019,58.0,1,0,0,0,0
87.359,48.0,20.0,1,1,2.0,leclerc,0,23.3,0,71.7,38.2,5.0,88.038,88.665,5.0,2019,58.0,1,0,0,0,0
88.009,49.0,21.0,1,1,2.0,leclerc,0,23.3,0,71.7,38.2,5.0,88.432,88.785,5.0,2019,58.0,1,0,0,0,0
87.824,50.0,22.0,1,1,2.0,leclerc,0,23.4,0,70.6,37.6,5.0,88.746,88.511,5.0,2019,58.0,1,0,0,0,0
90.151,51.0,23.0,1,1,2.0,leclerc,0,23.4,0,71.1,37.6,5.0,88.706,88.006,5.0,2019,58.0,1,0,0,0,0
88.283,52.0,24.0,1,1,2.0,leclerc,0,23.4,0,71.0,37.2,5.0,88.644,88.411,5.0,2019,58.0,1,0,0,0,0
90.058,53.0,25.0,1,1,2.0,leclerc,0,23.4,0,71.0,37.2,5.0,89.006,88.309,5.0,2019,58.0,1,0,0,0,0
90.153,54.0,26.0,1,1,2.0,leclerc,0,23.3,0,71.3,37.7,5.0,89.438,88.425,5.0,2019,58.0,1,0,0,0,0
90.138,55.0,27.0,1,1,2.0,leclerc,0,23.4,0,70.4,37.6,5.0,89.159,88.614,5.0,2019,58.0,1,0,0,0,0
89.908,56.0,28.0,1,1,2.0,leclerc,0,23.5,0,70.2,37.6,5.0,89.683,88.182,5.0,2019,58.0,1,0,0,0,0
90.634,57.0,29.0,1,1,2.0,leclerc,0,23.5,0,70.2,37.6,5.0,90.057,88.406,5.0,2019,58.0,1,0,0,0,0
86.926,58.0,30.0,1,1,2.0,leclerc,0,23.6,0,69.6,37.3,5.0,90.822,88.783,5.0,2019,58.0,1,0,0,0,0
90.912,2.0,5.0,0,1,1.0,kevin_magnussen,0,23.6,0,70.1,43.3,6.0,90.636,91.005,7.0,2019,14.0,0,0,1,0,0
90.713,3.0,6.0,0,1,1.0,kevin_magnussen,0,23.6,0,70.3,43.4,6.0,90.033,90.073,7.0,2019,14.0,0,0,1,0,0
90.379,4.0,7.0,0,1,1.0,kevin_magnussen,0,23.7,0,69.1,43.4,6.0,89.387,90.707,7.0,2019,14.0,0,0,1,0,0
90.166,5.0,8.0,0,1,1.0,kevin_magnussen,0,23.6,0,69.4,43.0,6.0,89.579,90.391,7.0,2019,14.0,0,0,1,0,0
90.619,6.0,9.0,0,1,1.0,kevin_magnussen,0,23.5,0,70.5,42.9,6.0,90.124,90.413,7.0,2019,14.0,0,0,1,0,0
90.384,7.0,10.0,0,1,1.0,kevin_magnussen,0,23.4,0,70.8,42.5,6.0,90.006,90.471,7.0,2019,14.0,0,0,1,0,0
90.266,8.0,11.0,0,1,1.0,kevin_magnussen,0,23.4,0,70.7,42.5,6.0,89.708,90.034,7.0,2019,14.0,0,0,1,0,0
91.075,9.0,12.0,0,1,1.0,kevin_magnussen,0,23.5,0,69.7,42.8,6.0,92.063,91.024,7.0,2019,14.0,0,0,1,0,0
90.846,10.0,13.0,0,1,1.0,kevin_magnussen,0,23.5,0,70.3,42.3,6.0,89.905,90.636,7.0,2019,14.0,0,0,1,0,0
90.748,11.0,14.0,0,1,1.0,kevin_magnussen,0,23.6,0,69.8,42.0,6.0,89.912,90.087,7.0,2019,14.0,0,0,1,0,0
90.581,12.0,15.0,0,1,1.0,kevin_magnussen,0,23.5,0,70.5,41.6,6.0,89.828,90.853,7.0,2019,14.0,0,0,1,0,0
90.388,13.0,16.0,0,1,1.0,kevin_magnussen,0,23.3,0,70.5,41.9,6.0,89.282,90.007,7.0,2019,14.0,0,0,1,0,0
108.686,14.0,17.0,0,1,1.0,kevin_magnussen,0,23.4,0,69.9,41.5,11.0,90.303,90.752,7.0,2019,58.0,0,0,1,0,0
95.021,15.0,1.0,1,1,2.0,kevin_magnussen,1,23.4,0,70.5,41.5,10.0,90.559,90.699,7.0,2019,58.0,0,1,0,0,0
88.877,16.0,2.0,1,1,2.0,kevin_magnussen,0,23.5,0,70.4,41.6,10.0,91.058,89.654,7.0,2019,58.0,0,1,0,0,0
91.436,17.0,3.0,1,1,2.0,kevin_magnussen,0,23.5,0,70.1,41.2,10.0,91.247,90.196,7.0,2019,58.0,0,1,0,0,0
90.606,18.0,4.0,1,1,2.0,kevin_magnussen,0,23.4,0,70.0,41.3,9.0,90.036,92.479,7.0,2019,58.0,0,1,0,0,0
89.719,19.0,5.0,1,1,2.0,kevin_magnussen,0,23.4,0,70.0,41.3,9.0,89.025,89.732,7.0,2019,58.0,0,1,0,0,0
89.251,20.0,6.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.6,41.7,9.0,89.474,89.539,7.0,2019,58.0,0,1,0,0,0
89.993,21.0,7.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.7,41.7,9.0,89.155,89.831,7.0,2019,58.0,0,1,0,0,0
89.368,22.0,8.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.6,41.1,9.0,89.675,89.594,7.0,2019,58.0,0,1,0,0,0
89.142,23.0,9.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.6,41.1,9.0,89.645,89.277,7.0,2019,58.0,0,1,0,0,0
89.043,24.0,10.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.8,41.3,9.0,89.354,89.041,7.0,2019,58.0,0,1,0,0,0
89.066,25.0,11.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.8,41.3,9.0,89.272,88.945,7.0,2019,58.0,0,1,0,0,0
88.999,26.0,12.0,1,1,2.0,kevin_magnussen,0,23.2,0,71.0,40.6,8.0,88.985,89.127,7.0,2019,58.0,0,1,0,0,0
89.002,27.0,13.0,1,1,2.0,kevin_magnussen,0,23.1,0,71.2,40.6,7.0,88.412,89.137,7.0,2019,58.0,0,1,0,0,0
88.874,28.0,14.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.4,40.6,7.0,88.451,89.013,7.0,2019,58.0,0,1,0,0,0
88.924,29.0,15.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.7,40.6,7.0,88.713,88.848,7.0,2019,58.0,0,1,0,0,0
89.175,30.0,16.0,1,1,2.0,kevin_magnussen,0,22.8,0,72.3,40.0,7.0,88.627,89.003,7.0,2019,58.0,0,1,0,0,0
89.068,31.0,17.0,1,2,2.0,kevin_magnussen,0,22.9,0,72.1,40.2,7.0,88.966,89.053,7.0,2019,58.0,0,1,0,0,0
88.936,32.0,18.0,1,1,2.0,kevin_magnussen,0,23.0,0,72.4,40.2,7.0,88.825,89.169,7.0,2019,58.0,0,1,0,0,0
88.805,33.0,19.0,1,1,2.0,kevin_magnussen,0,23.1,0,71.4,40.3,7.0,89.207,89.052,7.0,2019,58.0,0,1,0,0,0
89.212,34.0,20.0,1,1,2.0,kevin_magnussen,0,23.1,0,71.7,40.0,7.0,88.974,89.001,7.0,2019,58.0,0,1,0,0,0
89.041,35.0,21.0,1,1,2.0,kevin_magnussen,0,23.1,0,72.1,39.6,7.0,89.059,89.005,7.0,2019,58.0,0,1,0,0,0
89.015,36.0,22.0,1,1,2.0,kevin_magnussen,0,23.1,0,71.9,39.6,7.0,89.661,88.097,7.0,2019,58.0,0,1,0,0,0
88.926,37.0,23.0,1,1,2.0,kevin_magnussen,0,23.2,0,71.6,39.1,6.0,88.044,88.967,7.0,2019,58.0,0,1,0,0,0
88.086,38.0,24.0,1,1,2.0,kevin_magnussen,0,23.2,0,71.6,39.1,6.0,87.992,88.921,7.0,2019,58.0,0,1,0,0,0
88.047,39.0,25.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.5,38.6,6.0,87.942,88.548,7.0,2019,58.0,0,1,0,0,0
88.351,40.0,26.0,1,1,2.0,kevin_magnussen,0,23.3,0,70.8,38.8,6.0,87.728,88.765,7.0,2019,58.0,0,1,0,0,0
88.432,41.0,27.0,1,1,2.0,kevin_magnussen,0,23.2,0,70.8,39.0,6.0,87.576,88.573,7.0,2019,58.0,0,1,0,0,0
88.207,42.0,28.0,1,1,2.0,kevin_magnussen,0,23.2,0,71.3,38.9,6.0,87.609,88.601,7.0,2019,58.0,0,1,0,0,0
89.368,43.0,29.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.4,38.6,6.0,87.055,88.745,7.0,2019,58.0,0,1,0,0,0
88.605,44.0,30.0,1,1,2.0,kevin_magnussen,0,23.4,0,71.0,38.5,6.0,87.619,88.766,7.0,2019,58.0,0,1,0,0,0
88.979,45.0,31.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.0,38.2,6.0,87.435,88.942,7.0,2019,58.0,0,1,0,0,0
89.316,46.0,32.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.1,38.2,6.0,87.529,88.763,7.0,2019,58.0,0,1,0,0,0
88.697,47.0,33.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.8,38.6,6.0,87.326,88.796,7.0,2019,58.0,0,1,0,0,0
88.665,48.0,34.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.7,38.2,6.0,87.359,88.667,7.0,2019,58.0,0,1,0,0,0
88.785,49.0,35.0,1,1,2.0,kevin_magnussen,0,23.4,0,71.1,37.7,6.0,88.009,88.788,7.0,2019,58.0,0,1,0,0,0
88.511,50.0,36.0,1,1,2.0,kevin_magnussen,0,23.4,0,70.6,37.6,6.0,87.824,88.676,7.0,2019,58.0,0,1,0,0,0
88.006,51.0,37.0,1,1,2.0,kevin_magnussen,0,23.4,0,71.1,37.6,6.0,90.151,88.902,7.0,2019,58.0,0,1,0,0,0
88.411,52.0,38.0,1,1,2.0,kevin_magnussen,0,23.4,0,71.0,37.2,6.0,88.283,88.444,7.0,2019,58.0,0,1,0,0,0
88.309,53.0,39.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.3,37.7,6.0,90.058,88.615,7.0,2019,58.0,0,1,0,0,0
88.425,54.0,40.0,1,1,2.0,kevin_magnussen,0,23.3,0,71.3,37.7,6.0,90.153,88.492,7.0,2019,58.0,0,1,0,0,0
88.614,55.0,41.0,1,1,2.0,kevin_magnussen,0,23.4,0,70.4,37.6,6.0,90.138,91.215,7.0,2019,58.0,0,1,0,0,0
88.182,56.0,42.0,1,1,2.0,kevin_magnussen,0,23.5,0,70.2,37.6,6.0,89.908,88.805,7.0,2019,58.0,0,1,0,0,0
88.406,57.0,43.0,1,1,2.0,kevin_magnussen,0,23.5,0,70.2,37.6,6.0,90.634,88.711,7.0,2019,58.0,0,1,0,0,0
91.205,2.0,2.0,1,1,1.0,hulkenberg,0,23.6,0,70.1,43.3,8.0,91.005,91.184,11.0,2019,13.0,0,0,1,0,0
90.699,3.0,3.0,1,1,1.0,hulkenberg,0,23.6,0,70.3,43.4,8.0,90.073,90.928,11.0,2019,13.0,0,0,1,0,0
90.687,4.0,4.0,1,1,1.0,hulkenberg,0,23.7,0,69.1,43.4,8.0,90.707,90.596,11.0,2019,13.0,0,0,1,0,0
90.655,5.0,5.0,1,1,1.0,hulkenberg,0,23.6,0,69.4,43.0,8.0,90.391,90.765,11.0,2019,13.0,0,0,1,0,0
90.441,6.0,6.0,1,1,1.0,hulkenberg,0,23.5,0,70.5,42.9,8.0,90.413,90.882,11.0,2019,13.0,0,0,1,0,0
90.923,7.0,7.0,1,1,1.0,hulkenberg,0,23.4,0,70.8,42.5,8.0,90.471,90.843,11.0,2019,13.0,0,0,1,0,0
90.475,8.0,8.0,1,1,1.0,hulkenberg,0,23.4,0,70.7,42.5,8.0,90.034,90.953,11.0,2019,13.0,0,0,1,0,0
90.789,9.0,9.0,1,1,1.0,hulkenberg,0,23.5,0,69.7,42.8,8.0,91.024,90.722,11.0,2019,13.0,0,0,1,0,0
90.454,10.0,10.0,1,1,1.0,hulkenberg,0,23.5,0,70.3,42.3,8.0,90.636,91.048,11.0,2019,13.0,0,0,1,0,0
90.653,11.0,11.0,1,1,1.0,hulkenberg,0,23.6,0,69.8,42.0,8.0,90.087,90.586,11.0,2019,13.0,0,0,1,0,0
90.926,12.0,12.0,1,1,1.0,hulkenberg,0,23.5,0,70.5,41.6,8.0,90.853,91.415,11.0,2019,13.0,0,0,1,0,0
107.604,13.0,13.0,1,1,1.0,hulkenberg,0,23.3,0,70.5,41.9,14.0,90.879,95.905,11.0,2019,57.0,0,0,1,0,0
94.476,14.0,1.0,1,1,2.0,hulkenberg,1,23.4,0,69.9,41.5,13.0,90.752,89.255,11.0,2019,57.0,1,0,0,0,0
90.699,15.0,2.0,1,1,2.0,hulkenberg,0,23.4,0,70.5,41.5,11.0,95.021,108.026,11.0,2019,57.0,1,0,0,0,0
89.654,16.0,3.0,1,1,2.0,hulkenberg,0,23.5,0,70.4,41.6,11.0,88.877,90.028,11.0,2019,57.0,1,0,0,0,0
90.196,17.0,4.0,1,1,2.0,hulkenberg,0,23.5,0,70.1,41.2,11.0,91.436,89.526,11.0,2019,57.0,1,0,0,0,0
91.068,18.0,5.0,1,1,2.0,hulkenberg,0,23.4,0,70.0,41.3,11.0,92.479,89.731,11.0,2019,57.0,1,0,0,0,0
89.732,19.0,6.0,1,1,2.0,hulkenberg,0,23.4,0,70.0,41.3,10.0,89.719,90.916,11.0,2019,57.0,1,0,0,0,0
89.539,20.0,7.0,1,1,2.0,hulkenberg,0,23.3,0,70.6,41.7,10.0,89.251,90.011,11.0,2019,57.0,1,0,0,0,0
89.831,21.0,8.0,1,1,2.0,hulkenberg,0,23.3,0,70.7,41.7,10.0,89.993,89.966,11.0,2019,57.0,1,0,0,0,0
89.594,22.0,9.0,1,1,2.0,hulkenberg,0,23.3,0,70.6,41.1,10.0,89.368,89.926,11.0,2019,57.0,1,0,0,0,0
89.277,23.0,10.0,1,1,2.0,hulkenberg,0,23.3,0,70.6,41.1,10.0,89.142,89.188,11.0,2019,57.0,1,0,0,0,0
89.041,24.0,11.0,1,1,2.0,hulkenberg,0,23.3,0,70.8,41.3,10.0,89.043,89.135,11.0,2019,57.0,1,0,0,0,0
88.945,25.0,12.0,1,1,2.0,hulkenberg,0,23.3,0,70.8,41.3,10.0,89.066,89.128,11.0,2019,57.0,1,0,0,0,0
89.127,26.0,13.0,1,1,2.0,hulkenberg,0,23.2,0,71.0,40.6,9.0,88.999,88.991,11.0,2019,57.0,1,0,0,0,0
89.137,27.0,14.0,1,1,2.0,hulkenberg,0,23.1,0,71.2,40.6,8.0,89.002,88.793,11.0,2019,57.0,1,0,0,0,0
89.013,28.0,15.0,1,1,2.0,hulkenberg,0,23.3,0,70.4,40.6,8.0,88.874,89.172,11.0,2019,57.0,1,0,0,0,0
88.848,29.0,16.0,1,1,2.0,hulkenberg,0,23.3,0,70.7,40.6,8.0,88.924,89.298,11.0,2019,57.0,1,0,0,0,0
89.003,30.0,17.0,1,1,2.0,hulkenberg,0,22.8,0,72.3,40.0,8.0,89.175,89.181,11.0,2019,57.0,1,0,0,0,0
89.053,31.0,18.0,1,2,2.0,hulkenberg,0,22.9,0,72.1,40.2,8.0,89.068,88.804,11.0,2019,57.0,1,0,0,0,0
89.169,32.0,19.0,1,1,2.0,hulkenberg,0,23.0,0,72.4,40.2,8.0,88.936,88.086,11.0,2019,57.0,1,0,0,0,0
89.052,33.0,20.0,1,1,2.0,hulkenberg,0,23.1,0,71.4,40.3,8.0,88.805,88.936,11.0,2019,57.0,1,0,0,0,0
89.001,34.0,21.0,1,1,2.0,hulkenberg,0,23.2,0,71.6,40.0,8.0,89.212,89.031,11.0,2019,57.0,1,0,0,0,0
89.005,35.0,22.0,1,1,2.0,hulkenberg,0,23.1,0,72.1,39.6,8.0,89.041,88.667,11.0,2019,57.0,1,0,0,0,0
88.097,36.0,23.0,1,1,2.0,hulkenberg,0,23.1,0,71.9,39.6,8.0,89.015,88.748,11.0,2019,57.0,1,0,0,0,0
88.967,37.0,24.0,1,1,2.0,hulkenberg,0,23.2,0,71.6,39.1,7.0,88.926,89.193,11.0,2019,57.0,1,0,0,0,0
88.921,38.0,25.0,1,1,2.0,hulkenberg,0,23.2,0,71.6,39.1,7.0,88.086,88.916,11.0,2019,57.0,1,0,0,0,0
88.548,39.0,26.0,1,1,2.0,hulkenberg,0,23.3,0,71.5,38.6,7.0,88.047,88.786,11.0,2019,57.0,1,0,0,0,0
88.765,40.0,27.0,1,1,2.0,hulkenberg,0,23.3,0,70.8,38.8,7.0,88.351,88.731,11.0,2019,57.0,1,0,0,0,0
88.573,41.0,28.0,1,1,2.0,hulkenberg,0,23.2,0,70.8,39.0,7.0,88.432,88.599,11.0,2019,57.0,1,0,0,0,0
88.601,42.0,29.0,1,1,2.0,hulkenberg,0,23.2,0,71.3,38.9,7.0,88.207,88.831,11.0,2019,57.0,1,0,0,0,0
88.745,43.0,30.0,1,1,2.0,hulkenberg,0,23.3,0,71.4,38.6,7.0,89.368,88.442,11.0,2019,57.0,1,0,0,0,0
88.766,44.0,31.0,1,1,2.0,hulkenberg,0,23.4,0,71.0,38.5,7.0,88.605,88.577,11.0,2019,57.0,1,0,0,0,0
88.942,45.0,32.0,1,1,2.0,hulkenberg,0,23.3,0,71.0,38.2,7.0,88.979,88.404,11.0,2019,57.0,1,0,0,0,0
88.763,46.0,33.0,1,1,2.0,hulkenberg,0,23.3,0,71.1,38.2,7.0,89.316,88.729,11.0,2019,57.0,1,0,0,0,0
88.796,47.0,34.0,1,1,2.0,hulkenberg,0,23.3,0,71.8,38.6,7.0,88.697,88.039,11.0,2019,57.0,1,0,0,0,0
