LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT
82.777,9.0,11.0,0,1,1.0,raikkonen,0,16.3,1,51.4,35.4,4.0,82.313,83.025,4.0,2018,25.0,0,0,1,0
82.723,10.0,12.0,0,1,1.0,raikkonen,0,16.2,1,51.0,35.1,4.0,82.221,83.065,4.0,2018,25.0,0,0,1,0
82.073,11.0,13.0,0,1,1.0,raikkonen,0,16.4,1,52.4,35.7,4.0,82.244,82.627,4.0,2018,25.0,0,0,1,0
82.641,12.0,14.0,0,1,1.0,raikkonen,0,16.6,1,50.7,36.3,4.0,82.603,82.552,4.0,2018,25.0,0,0,1,0
82.644,13.0,15.0,0,1,1.0,raikkonen,0,16.5,1,50.2,35.8,4.0,82.041,82.611,4.0,2018,25.0,0,0,1,0
82.027,14.0,16.0,0,1,1.0,raikkonen,0,16.4,1,51.8,33.2,4.0,82.372,82.357,4.0,2018,25.0,0,0,1,0
82.025,15.0,17.0,0,1,1.0,raikkonen,0,16.2,1,51.6,32.6,4.0,82.336,82.242,4.0,2018,25.0,0,0,1,0
82.248,16.0,18.0,0,1,1.0,raikkonen,0,16.0,1,53.0,32.2,4.0,81.936,82.104,4.0,2018,25.0,0,0,1,0
81.985,17.0,19.0,0,1,1.0,raikkonen,0,16.0,1,51.9,31.8,4.0,85.601,82.115,4.0,2018,25.0,0,0,1,0
82.169,18.0,20.0,0,1,1.0,raikkonen,0,15.8,1,52.8,31.4,3.0,81.485,82.294,4.0,2018,25.0,0,0,1,0
81.972,19.0,21.0,0,1,1.0,raikkonen,0,15.8,1,53.5,30.8,3.0,84.219,81.964,4.0,2018,25.0,0,0,1,0
81.993,20.0,22.0,0,1,1.0,raikkonen,0,15.8,1,53.8,30.8,2.0,81.334,81.924,4.0,2018,25.0,0,0,1,0
81.963,21.0,23.0,0,1,1.0,raikkonen,0,15.9,1,53.3,30.6,2.0,81.157,81.709,4.0,2018,25.0,0,0,1,0
81.946,22.0,24.0,0,1,1.0,raikkonen,0,15.7,0,52.8,29.7,2.0,80.849,81.798,4.0,2018,25.0,0,0,1,0
81.531,23.0,25.0,0,1,1.0,raikkonen,0,15.7,1,53.3,30.2,2.0,81.045,81.909,4.0,2018,25.0,0,0,1,0
85.384,24.0,26.0,0,1,1.0,raikkonen,0,15.7,1,53.3,29.8,3.0,82.241,81.096,4.0,2018,25.0,0,0,1,0
130.735,25.0,27.0,0,1,1.0,raikkonen,0,15.8,1,53.2,29.6,11.0,83.925,83.472,4.0,2018,25.0,0,0,1,0
83.657,2.0,5.0,0,1,1.0,hamilton,0,19.7,0,58.7,41.8,1.0,85.055,83.495,2.0,2019,27.0,0,0,1,0
83.183,3.0,6.0,0,1,1.0,hamilton,0,19.8,0,58.1,41.8,1.0,88.553,83.021,2.0,2019,27.0,0,0,1,0
82.782,4.0,7.0,0,1,1.0,hamilton,0,19.8,0,57.5,41.8,1.0,86.066,83.161,2.0,2019,27.0,0,0,1,0
82.698,5.0,8.0,0,1,1.0,hamilton,0,19.5,0,60.5,41.3,1.0,86.616,82.676,2.0,2019,27.0,0,0,1,0
82.031,6.0,9.0,0,1,1.0,hamilton,0,19.7,0,59.6,41.3,1.0,86.713,82.536,2.0,2019,27.0,0,0,1,0
82.254,7.0,10.0,0,1,1.0,hamilton,0,19.8,0,59.1,41.4,1.0,103.822,82.589,2.0,2019,27.0,0,0,1,0
82.355,8.0,11.0,0,1,1.0,hamilton,0,20.0,0,58.3,41.2,1.0,84.731,82.026,2.0,2019,27.0,0,0,1,0
81.972,9.0,12.0,0,1,1.0,hamilton,0,20.2,0,57.8,41.6,1.0,84.947,82.296,2.0,2019,27.0,0,0,1,0
81.974,10.0,13.0,0,1,1.0,hamilton,0,19.9,0,59.5,41.4,1.0,85.012,82.211,2.0,2019,27.0,0,0,1,0
82.284,11.0,14.0,0,1,1.0,hamilton,0,20.2,0,58.7,41.3,1.0,84.979,82.275,2.0,2019,27.0,0,0,1,0
81.998,12.0,15.0,0,1,1.0,hamilton,0,20.3,0,58.9,41.4,1.0,84.686,82.003,2.0,2019,27.0,0,0,1,0
81.947,13.0,16.0,0,1,1.0,hamilton,0,20.3,0,57.3,41.1,1.0,84.933,82.097,2.0,2019,27.0,0,0,1,0
82.151,14.0,17.0,0,1,1.0,hamilton,0,20.2,0,57.4,40.9,1.0,85.162,81.979,2.0,2019,27.0,0,0,1,0
81.766,15.0,18.0,0,1,1.0,hamilton,0,20.2,0,57.8,40.9,1.0,85.182,82.094,2.0,2019,27.0,0,0,1,0
81.913,16.0,19.0,0,1,1.0,hamilton,0,20.3,0,55.9,41.0,1.0,85.156,82.019,2.0,2019,27.0,0,0,1,0
81.904,17.0,20.0,0,1,1.0,hamilton,0,20.1,0,56.9,40.9,1.0,87.031,82.174,2.0,2019,27.0,0,0,1,0
82.741,18.0,21.0,0,1,1.0,hamilton,0,20.0,0,57.0,40.6,1.0,85.919,82.415,2.0,2019,27.0,0,0,1,0
82.991,19.0,22.0,0,1,1.0,hamilton,0,20.3,0,56.1,40.6,1.0,87.574,83.479,2.0,2019,27.0,0,0,1,0
81.527,20.0,23.0,0,1,1.0,hamilton,0,20.3,0,56.1,40.6,1.0,87.593,83.423,2.0,2019,27.0,0,0,1,0
82.386,21.0,24.0,0,1,1.0,hamilton,0,20.8,0,55.2,41.2,1.0,87.854,83.041,2.0,2019,27.0,0,0,1,0
82.383,22.0,25.0,0,1,1.0,hamilton,0,21.0,0,54.7,41.2,1.0,86.495,82.731,2.0,2019,27.0,0,0,1,0
82.466,23.0,26.0,0,1,1.0,hamilton,0,21.1,0,54.7,41.1,1.0,86.406,82.797,2.0,2019,27.0,0,0,1,0
82.026,24.0,27.0,0,1,1.0,hamilton,0,20.9,0,53.2,41.0,1.0,86.383,83.405,2.0,2019,27.0,0,0,1,0
82.886,25.0,28.0,0,1,1.0,hamilton,0,20.5,0,54.6,40.4,1.0,87.738,83.091,2.0,2019,27.0,0,0,1,0
82.926,26.0,29.0,0,1,1.0,hamilton,0,20.3,0,54.6,40.4,1.0,87.423,87.529,2.0,2019,27.0,0,0,1,0
86.194,27.0,30.0,0,1,1.0,hamilton,0,20.8,0,53.5,41.0,1.0,88.725,101.045,2.0,2019,27.0,0,0,1,0
101.228,28.0,1.0,1,1,2.0,hamilton,1,20.8,0,51.4,40.7,1.0,87.598,81.593,2.0,2019,46.0,0,1,0,0
82.131,29.0,2.0,1,1,2.0,hamilton,0,20.5,0,52.3,40.4,1.0,86.688,80.857,2.0,2019,46.0,0,1,0,0
82.003,30.0,3.0,1,1,2.0,hamilton,0,20.5,0,53.2,40.4,1.0,88.422,81.719,2.0,2019,46.0,0,1,0,0
81.134,31.0,4.0,1,1,2.0,hamilton,0,20.8,0,52.4,40.6,1.0,90.896,81.725,2.0,2019,46.0,0,1,0,0
82.286,32.0,5.0,1,1,2.0,hamilton,0,20.8,0,52.5,40.6,1.0,110.949,82.118,2.0,2019,46.0,0,1,0,0
82.341,33.0,6.0,1,1,2.0,hamilton,0,20.8,0,52.9,40.6,1.0,86.085,82.041,2.0,2019,46.0,0,1,0,0
82.293,34.0,7.0,1,1,2.0,hamilton,0,20.7,0,51.9,40.5,1.0,85.067,81.723,2.0,2019,46.0,0,1,0,0
81.745,35.0,8.0,1,1,2.0,hamilton,0,20.7,0,52.4,40.6,1.0,87.051,82.073,2.0,2019,46.0,0,1,0,0
81.844,36.0,9.0,1,1,2.0,hamilton,0,20.6,0,51.8,40.6,1.0,86.552,82.003,2.0,2019,46.0,0,1,0,0
81.784,37.0,10.0,1,1,2.0,hamilton,0,20.5,0,52.5,40.6,1.0,85.207,82.295,2.0,2019,46.0,0,1,0,0
81.578,38.0,11.0,1,1,2.0,hamilton,0,20.3,0,51.5,40.5,1.0,88.541,81.571,2.0,2019,46.0,0,1,0,0
82.137,39.0,12.0,1,1,2.0,hamilton,0,20.4,0,52.6,40.3,1.0,87.115,81.834,2.0,2019,46.0,0,1,0,0
81.724,40.0,13.0,1,1,2.0,hamilton,0,20.3,0,52.6,40.3,1.0,84.869,81.836,2.0,2019,46.0,0,1,0,0
82.021,41.0,14.0,1,1,2.0,hamilton,0,20.3,0,53.1,40.1,1.0,85.565,81.963,2.0,2019,46.0,0,1,0,0
82.206,42.0,15.0,1,1,2.0,hamilton,0,20.3,0,52.0,39.8,1.0,86.928,81.056,2.0,2019,46.0,0,1,0,0
81.891,43.0,16.0,1,1,2.0,hamilton,0,20.1,0,52.9,39.6,1.0,85.006,82.461,2.0,2019,46.0,0,1,0,0
81.957,44.0,17.0,1,1,2.0,hamilton,0,20.1,0,53.0,39.7,1.0,121.716,80.822,2.0,2019,46.0,0,1,0,0
80.953,45.0,18.0,1,1,2.0,hamilton,0,20.0,0,52.0,39.9,1.0,136.055,84.069,2.0,2019,46.0,0,1,0,0
93.804,46.0,19.0,1,24,2.0,hamilton,0,20.1,0,52.6,39.9,1.0,93.372,130.385,2.0,2019,66.0,0,1,0,0
129.746,48.0,5.0,0,4,3.0,hamilton,0,20.3,0,51.3,39.8,1.0,109.668,126.263,2.0,2019,66.0,0,0,1,0
134.091,49.0,6.0,0,4,3.0,hamilton,0,19.7,0,52.0,39.4,1.0,85.729,132.766,2.0,2019,66.0,0,0,1,0
140.867,50.0,7.0,0,4,3.0,hamilton,0,19.9,0,52.1,39.6,1.0,84.811,134.821,2.0,2019,66.0,0,0,1,0
124.405,51.0,8.0,0,4,3.0,hamilton,0,19.6,0,52.8,39.2,1.0,105.935,124.197,2.0,2019,66.0,0,0,1,0
127.645,52.0,9.0,0,4,3.0,hamilton,0,19.8,0,50.3,39.5,1.0,86.298,127.434,2.0,2019,66.0,0,0,1,0
79.085,53.0,10.0,0,1,3.0,hamilton,0,20.0,0,48.0,39.8,1.0,84.864,81.217,2.0,2019,66.0,0,0,1,0
78.492,54.0,11.0,0,1,3.0,hamilton,0,20.0,0,47.6,39.8,1.0,84.117,81.362,2.0,2019,66.0,0,0,1,0
80.909,55.0,12.0,0,1,3.0,hamilton,0,19.8,0,50.6,39.2,1.0,83.933,78.737,2.0,2019,66.0,0,0,1,0
79.098,56.0,13.0,0,1,3.0,hamilton,0,19.9,0,49.8,39.2,1.0,84.012,80.027,2.0,2019,66.0,0,0,1,0
79.858,57.0,14.0,0,1,3.0,hamilton,0,19.8,0,50.4,39.2,1.0,84.131,79.708,2.0,2019,66.0,0,0,1,0
80.295,58.0,15.0,0,1,3.0,hamilton,0,19.9,0,50.3,39.2,1.0,83.092,79.966,2.0,2019,66.0,0,0,1,0
79.681,59.0,16.0,0,1,3.0,hamilton,0,20.1,0,49.6,39.2,1.0,83.562,79.978,2.0,2019,66.0,0,0,1,0
79.774,60.0,17.0,0,1,3.0,hamilton,0,20.0,0,50.6,39.1,1.0,83.077,79.091,2.0,2019,66.0,0,0,1,0
79.885,61.0,18.0,0,1,3.0,hamilton,0,20.3,0,50.1,39.2,1.0,83.564,79.864,2.0,2019,66.0,0,0,1,0
79.847,62.0,19.0,0,1,3.0,hamilton,0,20.1,0,51.3,39.2,1.0,83.772,79.903,2.0,2019,66.0,0,0,1,0
79.928,63.0,20.0,0,1,3.0,hamilton,0,20.0,0,52.3,39.0,1.0,83.714,80.151,2.0,2019,66.0,0,0,1,0
79.771,64.0,21.0,0,1,3.0,hamilton,0,20.4,0,50.8,39.1,1.0,83.372,79.912,2.0,2019,66.0,0,0,1,0
79.619,65.0,22.0,0,1,3.0,hamilton,0,20.4,0,50.6,39.0,1.0,83.202,80.098,2.0,2019,66.0,0,0,1,0
83.495,2.0,5.0,0,1,1.0,bottas,0,19.7,0,58.7,41.8,2.0,83.657,83.595,1.0,2019,26.0,0,0,1,0
83.021,3.0,6.0,0,1,1.0,bottas,0,19.8,0,58.1,41.8,2.0,83.183,83.359,1.0,2019,26.0,0,0,1,0
83.161,4.0,7.0,0,1,1.0,bottas,0,19.8,0,57.5,41.8,2.0,82.782,83.097,1.0,2019,26.0,0,0,1,0
82.676,5.0,8.0,0,1,1.0,bottas,0,19.5,0,60.5,41.3,2.0,82.698,82.803,1.0,2019,26.0,0,0,1,0
82.536,6.0,9.0,0,1,1.0,bottas,0,19.7,0,59.6,41.3,2.0,82.031,82.817,1.0,2019,26.0,0,0,1,0
82.589,7.0,10.0,0,1,1.0,bottas,0,19.8,0,59.1,41.4,2.0,82.254,82.953,1.0,2019,26.0,0,0,1,0
82.026,8.0,11.0,0,1,1.0,bottas,0,20.0,0,58.3,41.2,2.0,82.355,82.625,1.0,2019,26.0,0,0,1,0
82.296,9.0,12.0,0,1,1.0,bottas,0,20.2,0,57.8,41.6,2.0,81.972,82.709,1.0,2019,26.0,0,0,1,0
82.211,10.0,13.0,0,1,1.0,bottas,0,19.9,0,59.5,41.4,2.0,81.974,82.551,1.0,2019,26.0,0,0,1,0
82.275,11.0,14.0,0,1,1.0,bottas,0,20.2,0,58.7,41.3,2.0,82.284,82.502,1.0,2019,26.0,0,0,1,0
82.003,12.0,15.0,0,1,1.0,bottas,0,20.3,0,58.9,41.4,2.0,81.998,82.535,1.0,2019,26.0,0,0,1,0
82.097,13.0,16.0,0,1,1.0,bottas,0,20.3,0,57.3,41.1,2.0,81.947,82.617,1.0,2019,26.0,0,0,1,0
81.979,14.0,17.0,0,1,1.0,bottas,0,20.2,0,57.4,40.9,2.0,82.151,82.688,1.0,2019,26.0,0,0,1,0
82.094,15.0,18.0,0,1,1.0,bottas,0,20.2,0,57.8,40.9,2.0,81.766,82.085,1.0,2019,26.0,0,0,1,0
82.019,16.0,19.0,0,1,1.0,bottas,0,20.3,0,55.9,41.0,2.0,81.913,82.968,1.0,2019,26.0,0,0,1,0
82.174,17.0,20.0,0,1,1.0,bottas,0,20.1,0,56.9,40.9,2.0,81.904,83.015,1.0,2019,26.0,0,0,1,0
82.415,18.0,21.0,0,1,1.0,bottas,0,20.0,0,57.0,40.6,2.0,82.741,83.041,1.0,2019,26.0,0,0,1,0
83.479,19.0,22.0,0,1,1.0,bottas,0,20.3,0,56.1,40.6,2.0,82.991,83.333,1.0,2019,26.0,0,0,1,0
83.423,20.0,23.0,0,1,1.0,bottas,0,20.3,0,56.1,40.6,2.0,81.527,82.873,1.0,2019,26.0,0,0,1,0
83.041,21.0,24.0,0,1,1.0,bottas,0,20.8,0,55.2,41.2,2.0,82.386,83.0,1.0,2019,26.0,0,0,1,0
82.731,22.0,25.0,0,1,1.0,bottas,0,21.0,0,54.7,41.2,2.0,82.383,83.553,1.0,2019,26.0,0,0,1,0
82.797,23.0,26.0,0,1,1.0,bottas,0,21.1,0,54.7,41.1,2.0,82.466,83.641,1.0,2019,26.0,0,0,1,0
83.405,24.0,27.0,0,1,1.0,bottas,0,20.9,0,53.2,41.0,2.0,82.026,84.412,1.0,2019,26.0,0,0,1,0
83.091,25.0,28.0,0,1,1.0,bottas,0,20.5,0,54.6,40.4,2.0,82.886,86.802,1.0,2019,26.0,0,0,1,0
87.529,26.0,29.0,0,1,1.0,bottas,0,20.5,0,54.5,40.6,2.0,82.926,82.903,1.0,2019,26.0,0,0,1,0
101.045,27.0,1.0,1,1,2.0,bottas,1,20.8,0,53.5,41.0,2.0,86.194,82.007,1.0,2019,45.0,0,1,0,0
81.593,28.0,2.0,1,1,2.0,bottas,0,20.8,0,51.4,40.7,2.0,101.228,82.326,1.0,2019,45.0,0,1,0,0
80.857,29.0,3.0,1,1,2.0,bottas,0,20.5,0,52.3,40.4,2.0,82.131,82.719,1.0,2019,45.0,0,1,0,0
81.719,30.0,4.0,1,1,2.0,bottas,0,20.5,0,53.2,40.4,2.0,82.003,81.567,1.0,2019,45.0,0,1,0,0
81.725,31.0,5.0,1,1,2.0,bottas,0,20.8,0,52.4,40.6,2.0,81.134,82.064,1.0,2019,45.0,0,1,0,0
82.118,32.0,6.0,1,1,2.0,bottas,0,20.8,0,52.5,40.6,2.0,82.286,81.925,1.0,2019,45.0,0,1,0,0
82.041,33.0,7.0,1,1,2.0,bottas,0,20.8,0,52.9,40.6,2.0,82.341,81.844,1.0,2019,45.0,0,1,0,0
81.723,34.0,8.0,1,1,2.0,bottas,0,20.7,0,51.9,40.5,2.0,82.293,81.951,1.0,2019,45.0,0,1,0,0
82.073,35.0,9.0,1,1,2.0,bottas,0,20.7,0,52.4,40.6,2.0,81.745,82.189,1.0,2019,45.0,0,1,0,0
82.003,36.0,10.0,1,1,2.0,bottas,0,20.4,0,54.1,40.6,2.0,81.844,81.779,1.0,2019,45.0,0,1,0,0
82.295,37.0,11.0,1,1,2.0,bottas,0,20.5,0,52.5,40.6,2.0,81.784,81.811,1.0,2019,45.0,0,1,0,0
81.571,38.0,12.0,1,1,2.0,bottas,0,20.3,0,51.5,40.5,2.0,81.578,82.037,1.0,2019,45.0,0,1,0,0
81.834,39.0,13.0,1,1,2.0,bottas,0,20.4,0,52.6,40.3,2.0,82.137,81.827,1.0,2019,45.0,0,1,0,0
81.836,40.0,14.0,1,1,2.0,bottas,0,20.3,0,52.6,40.3,2.0,81.724,82.071,1.0,2019,45.0,0,1,0,0
81.963,41.0,15.0,1,1,2.0,bottas,0,20.3,0,53.1,40.1,2.0,82.021,81.076,1.0,2019,45.0,0,1,0,0
81.056,42.0,16.0,1,1,2.0,bottas,0,20.3,0,52.0,39.8,2.0,82.206,82.271,1.0,2019,45.0,0,1,0,0
82.461,43.0,17.0,1,1,2.0,bottas,0,20.1,0,52.9,39.6,2.0,81.891,85.237,1.0,2019,45.0,0,1,0,0
80.822,44.0,18.0,1,1,2.0,bottas,0,20.1,0,53.0,39.7,2.0,81.957,82.567,1.0,2019,45.0,0,1,0,0
84.069,45.0,19.0,1,1,2.0,bottas,0,20.0,0,52.0,39.9,2.0,80.953,83.099,1.0,2019,66.0,0,1,0,0
130.385,46.0,4.0,0,24,3.0,bottas,1,20.2,0,52.9,39.8,2.0,93.804,112.276,1.0,2019,66.0,0,0,1,0
120.002,47.0,5.0,0,4,3.0,bottas,0,20.3,0,53.2,39.5,2.0,155.803,121.355,1.0,2019,66.0,0,0,1,0
126.263,48.0,6.0,0,4,3.0,bottas,0,20.3,0,51.3,39.8,2.0,129.746,121.051,1.0,2019,66.0,0,0,1,0
132.766,49.0,7.0,0,4,3.0,bottas,0,19.7,0,52.0,39.4,2.0,134.091,131.091,1.0,2019,66.0,0,0,1,0
134.821,50.0,8.0,0,4,3.0,bottas,0,19.9,0,52.1,39.6,2.0,140.867,134.988,1.0,2019,66.0,0,0,1,0
124.197,51.0,9.0,0,4,3.0,bottas,0,19.6,0,52.8,39.2,2.0,124.405,125.229,1.0,2019,66.0,0,0,1,0
127.434,52.0,10.0,0,4,3.0,bottas,0,19.8,0,50.3,39.5,2.0,127.645,126.439,1.0,2019,66.0,0,0,1,0
81.217,53.0,11.0,0,1,3.0,bottas,0,20.0,0,48.0,39.8,2.0,79.085,81.534,1.0,2019,66.0,0,0,1,0
81.362,54.0,12.0,0,1,3.0,bottas,0,19.9,0,50.0,39.2,2.0,78.492,81.126,1.0,2019,66.0,0,0,1,0
78.737,55.0,13.0,0,1,3.0,bottas,0,19.8,0,50.6,39.2,2.0,80.909,80.202,1.0,2019,66.0,0,0,1,0
80.027,56.0,14.0,0,1,3.0,bottas,0,19.9,0,49.8,39.2,2.0,79.098,80.007,1.0,2019,66.0,0,0,1,0
79.708,57.0,15.0,0,1,3.0,bottas,0,19.8,0,50.5,39.0,2.0,79.858,79.769,1.0,2019,66.0,0,0,1,0
79.966,58.0,16.0,0,1,3.0,bottas,0,19.9,0,50.3,39.2,2.0,80.295,80.316,1.0,2019,66.0,0,0,1,0
79.978,59.0,17.0,0,1,3.0,bottas,0,20.1,0,49.6,39.2,2.0,79.681,80.128,1.0,2019,66.0,0,0,1,0
79.091,60.0,18.0,0,1,3.0,bottas,0,20.3,0,50.7,39.1,2.0,79.774,80.045,1.0,2019,66.0,0,0,1,0
79.864,61.0,19.0,0,1,3.0,bottas,0,20.3,0,50.1,39.2,2.0,79.885,80.033,1.0,2019,66.0,0,0,1,0
79.903,62.0,20.0,0,1,3.0,bottas,0,20.1,0,51.3,39.2,2.0,79.847,79.988,1.0,2019,66.0,0,0,1,0
80.151,63.0,21.0,0,1,3.0,bottas,0,20.2,0,51.4,39.1,2.0,79.928,80.287,1.0,2019,66.0,0,0,1,0
79.912,64.0,22.0,0,1,3.0,bottas,0,20.4,0,50.8,39.1,2.0,79.771,79.993,1.0,2019,66.0,0,0,1,0
80.098,65.0,23.0,0,1,3.0,bottas,0,20.4,0,50.6,39.0,2.0,79.619,80.195,1.0,2019,66.0,0,0,1,0
83.595,2.0,5.0,0,1,1.0,max_verstappen,0,19.8,0,59.0,42.0,3.0,83.495,83.893,4.0,2019,20.0,0,0,1,0
83.359,3.0,6.0,0,1,1.0,max_verstappen,0,19.8,0,58.1,41.8,3.0,83.021,83.455,4.0,2019,20.0,0,0,1,0
83.097,4.0,7.0,0,1,1.0,max_verstappen,0,19.8,0,57.5,41.8,3.0,83.161,83.378,4.0,2019,20.0,0,0,1,0
82.803,5.0,8.0,0,1,1.0,max_verstappen,0,19.5,0,60.5,41.3,3.0,82.676,83.232,4.0,2019,20.0,0,0,1,0
82.817,6.0,9.0,0,1,1.0,max_verstappen,0,19.7,0,59.6,41.3,3.0,82.536,83.146,4.0,2019,20.0,0,0,1,0
82.953,7.0,10.0,0,1,1.0,max_verstappen,0,19.8,0,59.1,41.4,3.0,82.589,82.906,4.0,2019,20.0,0,0,1,0
82.625,8.0,11.0,0,1,1.0,max_verstappen,0,20.0,0,58.3,41.2,3.0,82.026,82.957,4.0,2019,20.0,0,0,1,0
82.709,9.0,12.0,0,1,1.0,max_verstappen,0,20.2,0,57.8,41.6,3.0,82.296,82.975,4.0,2019,20.0,0,0,1,0
82.551,10.0,13.0,0,1,1.0,max_verstappen,0,19.9,0,59.4,41.2,3.0,82.211,83.081,4.0,2019,20.0,0,0,1,0
82.502,11.0,14.0,0,1,1.0,max_verstappen,0,20.2,0,58.7,41.3,3.0,82.275,83.016,4.0,2019,20.0,0,0,1,0
82.535,12.0,15.0,0,1,1.0,max_verstappen,0,20.3,0,58.9,41.4,3.0,82.003,82.188,4.0,2019,20.0,0,0,1,0
82.617,13.0,16.0,0,1,1.0,max_verstappen,0,20.3,0,57.3,41.1,3.0,82.097,82.808,4.0,2019,20.0,0,0,1,0
82.688,14.0,17.0,0,1,1.0,max_verstappen,0,20.2,0,57.4,40.9,3.0,81.979,82.925,4.0,2019,20.0,0,0,1,0
82.085,15.0,18.0,0,1,1.0,max_verstappen,0,20.2,0,57.8,40.9,3.0,82.094,82.869,4.0,2019,20.0,0,0,1,0
82.968,16.0,19.0,0,1,1.0,max_verstappen,0,20.3,0,55.9,41.0,3.0,82.019,83.008,4.0,2019,20.0,0,0,1,0
83.015,17.0,20.0,0,1,1.0,max_verstappen,0,20.1,0,56.9,40.9,3.0,82.174,82.606,4.0,2019,20.0,0,0,1,0
83.041,18.0,21.0,0,1,1.0,max_verstappen,0,20.2,0,57.2,40.9,3.0,82.415,82.572,4.0,2019,20.0,0,0,1,0
83.333,19.0,22.0,0,1,1.0,max_verstappen,0,20.3,0,56.1,40.6,3.0,83.479,82.662,4.0,2019,20.0,0,0,1,0
86.931,20.0,23.0,0,1,1.0,max_verstappen,0,20.3,0,56.1,40.6,4.0,82.873,83.786,4.0,2019,20.0,0,0,1,0
101.126,21.0,1.0,1,1,2.0,max_verstappen,1,20.8,0,55.2,41.2,5.0,84.138,83.084,4.0,2019,43.0,0,0,1,0
82.192,22.0,2.0,1,1,2.0,max_verstappen,0,21.0,0,54.7,41.2,5.0,87.921,83.607,4.0,2019,43.0,0,0,1,0
82.223,23.0,3.0,1,1,2.0,max_verstappen,0,21.2,0,53.7,41.0,4.0,83.641,83.681,4.0,2019,43.0,0,0,1,0
82.283,24.0,4.0,1,1,2.0,max_verstappen,0,20.9,0,53.2,41.0,4.0,84.412,83.466,4.0,2019,43.0,0,0,1,0
82.315,25.0,5.0,1,1,2.0,max_verstappen,0,20.3,0,54.6,40.4,4.0,86.802,83.973,4.0,2019,43.0,0,0,1,0
82.903,26.0,6.0,1,1,2.0,max_verstappen,0,20.5,0,54.5,40.6,3.0,87.529,103.607,4.0,2019,43.0,0,0,1,0
82.007,27.0,7.0,1,1,2.0,max_verstappen,0,20.8,0,53.5,41.0,3.0,101.045,81.433,4.0,2019,43.0,0,0,1,0
82.326,28.0,8.0,1,1,2.0,max_verstappen,0,20.8,0,51.4,40.7,3.0,81.593,83.054,4.0,2019,43.0,0,0,1,0
82.719,29.0,9.0,1,1,2.0,max_verstappen,0,20.5,0,52.3,40.4,3.0,80.857,82.228,4.0,2019,43.0,0,0,1,0
81.567,30.0,10.0,1,1,2.0,max_verstappen,0,20.5,0,53.2,40.4,3.0,81.719,81.644,4.0,2019,43.0,0,0,1,0
82.064,31.0,11.0,1,1,2.0,max_verstappen,0,20.8,0,52.4,40.6,3.0,81.725,82.015,4.0,2019,43.0,0,0,1,0
81.925,32.0,12.0,1,1,2.0,max_verstappen,0,20.8,0,52.5,40.6,3.0,82.118,81.077,4.0,2019,43.0,0,0,1,0
81.844,33.0,13.0,1,1,2.0,max_verstappen,0,20.9,0,52.6,40.5,3.0,82.041,82.549,4.0,2019,43.0,0,0,1,0
81.951,34.0,14.0,1,1,2.0,max_verstappen,0,20.7,0,51.9,40.5,3.0,81.723,81.906,4.0,2019,43.0,0,0,1,0
82.189,35.0,15.0,1,1,2.0,max_verstappen,0,20.7,0,52.4,40.6,3.0,82.073,81.955,4.0,2019,43.0,0,0,1,0
81.779,36.0,16.0,1,1,2.0,max_verstappen,0,20.4,0,54.1,40.6,3.0,82.003,81.787,4.0,2019,43.0,0,0,1,0
81.811,37.0,17.0,1,1,2.0,max_verstappen,0,20.5,0,52.5,40.6,3.0,82.295,81.728,4.0,2019,43.0,0,0,1,0
82.037,38.0,18.0,1,1,2.0,max_verstappen,0,20.3,0,51.5,40.5,3.0,81.571,81.181,4.0,2019,43.0,0,0,1,0
81.827,39.0,19.0,1,1,2.0,max_verstappen,0,20.4,0,52.6,40.3,3.0,81.834,81.499,4.0,2019,43.0,0,0,1,0
82.071,40.0,20.0,1,1,2.0,max_verstappen,0,20.3,0,52.6,40.3,3.0,81.836,85.804,4.0,2019,43.0,0,0,1,0
81.076,41.0,21.0,1,1,2.0,max_verstappen,0,20.3,0,53.1,40.1,3.0,81.963,83.006,4.0,2019,43.0,0,0,1,0
82.271,42.0,22.0,1,1,2.0,max_verstappen,0,20.3,0,52.0,39.8,3.0,81.056,82.143,4.0,2019,43.0,0,0,1,0
85.237,43.0,23.0,1,1,2.0,max_verstappen,0,20.1,0,52.9,39.6,3.0,82.461,82.173,4.0,2019,66.0,0,0,1,0
99.663,44.0,1.0,1,1,3.0,max_verstappen,1,20.1,0,52.5,39.8,4.0,82.567,80.836,4.0,2019,66.0,0,1,0,0
80.208,45.0,2.0,1,2,3.0,max_verstappen,0,20.0,0,52.0,39.9,4.0,83.099,80.691,4.0,2019,66.0,0,1,0,0
113.162,46.0,3.0,1,24,3.0,max_verstappen,0,20.2,0,52.9,39.8,4.0,112.276,115.305,4.0,2019,66.0,0,1,0,0
121.355,47.0,4.0,1,4,3.0,max_verstappen,0,20.3,0,53.2,39.5,3.0,120.002,121.032,4.0,2019,66.0,0,1,0,0
121.051,48.0,5.0,1,4,3.0,max_verstappen,0,20.3,0,51.3,39.8,3.0,126.263,114.962,4.0,2019,66.0,0,1,0,0
