LapTime,LapNumber,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,tiempoPilotoDelante,tiempoPilotoDetras,posicionSalida,anyo,nextPit,compound_HARD,compound_MEDIUM,compound_SOFT,compound_SUPERSOFT,compound_ULTRASOFT
68.869,48,27.0,1,1,2.0,vettel,0,35.1,0,15.9,50.2,3.0,68.764,69.022,9.0,2019,50,1,0,0,0,0
69.066,49,28.0,1,1,2.0,vettel,0,35.0,0,16.4,50.2,3.0,69.029,68.927,9.0,2019,50,1,0,0,0,0
73.012,50,29.0,1,1,2.0,vettel,0,34.8,0,15.5,50.0,4.0,67.844,68.305,9.0,2019,71,1,0,0,0,0
85.066,51,1.0,1,1,3.0,vettel,1,34.6,0,15.6,50.0,5.0,68.872,69.444,9.0,2019,71,0,0,1,0,0
68.078,52,2.0,1,1,3.0,vettel,0,34.7,0,16.0,50.0,5.0,68.074,69.134,9.0,2019,71,0,0,1,0,0
67.787,53,3.0,1,1,3.0,vettel,0,34.5,0,16.8,50.0,5.0,68.422,69.274,9.0,2019,71,0,0,1,0,0
68.079,54,4.0,1,1,3.0,vettel,0,34.6,0,17.2,50.1,5.0,68.271,69.068,9.0,2019,71,0,0,1,0,0
68.124,55,5.0,1,1,3.0,vettel,0,34.4,0,17.6,49.9,5.0,68.478,69.282,9.0,2019,71,0,0,1,0,0
67.915,56,6.0,1,1,3.0,vettel,0,34.5,0,17.5,49.8,5.0,68.606,69.118,9.0,2019,71,0,0,1,0,0
67.923,57,7.0,1,1,3.0,vettel,0,34.7,0,17.2,49.8,5.0,68.449,68.982,9.0,2019,71,0,0,1,0,0
67.896,58,8.0,1,1,3.0,vettel,0,34.8,0,17.2,49.9,5.0,68.184,69.029,9.0,2019,71,0,0,1,0,0
68.016,59,9.0,1,1,3.0,vettel,0,34.9,0,17.0,49.8,5.0,68.023,68.999,9.0,2019,71,0,0,1,0,0
67.775,60,10.0,1,1,3.0,vettel,0,34.9,0,17.0,49.7,5.0,68.495,69.285,9.0,2019,71,0,0,1,0,0
68.028,61,11.0,1,1,3.0,vettel,0,34.9,0,17.0,49.7,5.0,68.885,68.988,9.0,2019,71,0,0,1,0,0
67.676,62,12.0,1,1,3.0,vettel,0,34.9,0,17.0,49.7,5.0,68.603,69.396,9.0,2019,71,0,0,1,0,0
68.327,63,13.0,1,1,3.0,vettel,0,34.9,0,17.0,49.7,5.0,68.256,69.085,9.0,2019,71,0,0,1,0,0
68.045,64,14.0,1,1,3.0,vettel,0,34.9,0,16.9,49.6,5.0,68.254,69.106,9.0,2019,71,0,0,1,0,0
68.033,65,15.0,1,1,3.0,vettel,0,34.5,0,17.6,49.6,5.0,68.298,69.007,9.0,2019,71,0,0,1,0,0
67.866,66,16.0,1,1,3.0,vettel,0,34.7,0,17.7,49.6,5.0,68.145,69.903,9.0,2019,71,0,0,1,0,0
68.137,67,17.0,1,1,3.0,vettel,0,34.7,0,17.6,49.6,5.0,68.406,68.771,9.0,2019,71,0,0,1,0,0
68.127,68,18.0,1,1,3.0,vettel,0,34.6,0,17.7,49.5,5.0,68.013,68.874,9.0,2019,71,0,0,1,0,0
67.923,69,19.0,1,1,3.0,vettel,0,34.5,0,18.0,49.5,5.0,68.005,68.699,9.0,2019,71,0,0,1,0,0
67.898,70,20.0,1,1,3.0,vettel,0,34.3,0,17.7,49.3,4.0,69.556,69.929,9.0,2019,71,0,0,1,0,0
70.327,2,6.0,0,1,1.0,hamilton,0,33.6,0,20.3,51.0,3.0,69.891,70.996,4.0,2019,30,0,1,0,0,0
70.182,3,7.0,0,1,1.0,hamilton,0,33.9,0,19.4,51.3,3.0,69.733,70.409,4.0,2019,30,0,1,0,0,0
69.867,4,8.0,0,1,1.0,hamilton,0,34.1,0,18.9,51.3,3.0,69.492,70.723,4.0,2019,30,0,1,0,0,0
69.611,5,9.0,0,1,1.0,hamilton,0,34.2,0,19.0,51.2,3.0,69.411,70.733,4.0,2019,30,0,1,0,0,0
69.666,6,10.0,0,1,1.0,hamilton,0,34.6,0,18.8,51.4,3.0,69.649,69.522,4.0,2019,30,0,1,0,0,0
69.689,7,11.0,0,1,1.0,hamilton,0,34.6,0,18.8,51.3,3.0,69.628,69.919,4.0,2019,30,0,1,0,0,0
69.724,8,12.0,0,1,1.0,hamilton,0,34.6,0,18.7,51.1,3.0,69.519,70.001,4.0,2019,30,0,1,0,0,0
69.845,9,13.0,0,1,1.0,hamilton,0,34.6,0,18.5,51.1,3.0,69.646,69.008,4.0,2019,30,0,1,0,0,0
69.807,10,14.0,0,1,1.0,hamilton,0,34.9,0,18.1,51.1,3.0,69.839,69.384,4.0,2019,30,0,1,0,0,0
69.956,11,15.0,0,1,1.0,hamilton,0,35.1,0,17.8,51.1,3.0,70.062,69.658,4.0,2019,30,0,1,0,0,0
70.018,12,16.0,0,1,1.0,hamilton,0,35.0,0,18.4,51.0,3.0,70.001,69.475,4.0,2019,30,0,1,0,0,0
69.599,13,17.0,0,1,1.0,hamilton,0,35.1,0,17.8,50.8,3.0,70.003,69.393,4.0,2019,30,0,1,0,0,0
69.724,14,18.0,0,1,1.0,hamilton,0,35.3,0,17.9,50.8,3.0,69.052,69.497,4.0,2019,30,0,1,0,0,0
69.809,15,19.0,0,1,1.0,hamilton,0,35.2,0,17.3,50.8,3.0,69.544,69.547,4.0,2019,30,0,1,0,0,0
69.003,16,20.0,0,1,1.0,hamilton,0,34.8,0,16.9,50.7,3.0,69.574,69.004,4.0,2019,30,0,1,0,0,0
69.324,17,21.0,0,1,1.0,hamilton,0,34.5,0,17.8,50.7,3.0,69.436,69.396,4.0,2019,30,0,1,0,0,0
69.417,18,22.0,0,1,1.0,hamilton,0,34.7,0,18.1,50.7,3.0,69.755,69.073,4.0,2019,30,0,1,0,0,0
69.507,19,23.0,0,1,1.0,hamilton,0,34.8,0,17.5,50.8,3.0,69.091,69.233,4.0,2019,30,0,1,0,0,0
69.413,20,24.0,0,1,1.0,hamilton,0,35.0,0,17.1,50.7,3.0,69.044,69.219,4.0,2019,30,0,1,0,0,0
69.694,21,25.0,0,1,1.0,hamilton,0,35.0,0,16.7,50.7,2.0,69.614,72.674,4.0,2019,30,0,1,0,0,0
68.842,22,26.0,0,1,1.0,hamilton,0,34.9,0,16.8,50.5,2.0,72.619,69.187,4.0,2019,30,0,1,0,0,0
68.932,23,27.0,0,1,1.0,hamilton,0,35.0,0,17.0,50.5,1.0,73.124,69.041,4.0,2019,30,0,1,0,0,0
69.266,24,28.0,0,1,1.0,hamilton,0,34.9,0,16.9,50.5,1.0,72.162,69.016,4.0,2019,30,0,1,0,0,0
69.493,25,29.0,0,1,1.0,hamilton,0,34.9,0,17.1,50.5,1.0,73.016,69.266,4.0,2019,30,0,1,0,0,0
69.215,26,30.0,0,1,1.0,hamilton,0,34.9,0,16.8,50.9,1.0,71.442,69.229,4.0,2019,30,0,1,0,0,0
69.008,27,31.0,0,1,1.0,hamilton,0,34.9,0,16.9,50.9,1.0,71.187,69.144,4.0,2019,30,0,1,0,0,0
70.238,28,32.0,0,1,1.0,hamilton,0,34.8,0,16.5,50.9,1.0,71.443,69.148,4.0,2019,30,0,1,0,0,0
69.963,29,33.0,0,1,1.0,hamilton,0,34.9,0,16.8,51.0,1.0,71.235,69.035,4.0,2019,30,0,1,0,0,0
73.641,30,34.0,0,1,1.0,hamilton,0,35.0,0,16.4,51.0,1.0,71.421,69.468,4.0,2019,71,0,1,0,0,0
95.141,31,1.0,1,1,2.0,hamilton,1,35.1,0,15.6,51.0,5.0,68.625,69.844,4.0,2019,71,1,0,0,0,0
69.154,32,2.0,1,1,2.0,hamilton,0,35.1,0,16.0,50.9,5.0,85.521,69.944,4.0,2019,71,1,0,0,0,0
69.781,33,3.0,1,1,2.0,hamilton,0,35.2,0,16.5,50.9,5.0,68.783,70.204,4.0,2019,71,1,0,0,0,0
69.714,34,4.0,1,1,2.0,hamilton,0,35.2,0,16.9,50.8,5.0,68.717,70.435,4.0,2019,71,1,0,0,0,0
69.361,35,5.0,1,1,2.0,hamilton,0,35.1,0,16.3,50.6,5.0,68.709,69.911,4.0,2019,71,1,0,0,0,0
68.908,36,6.0,1,1,2.0,hamilton,0,35.0,0,16.4,50.5,5.0,68.655,70.453,4.0,2019,71,1,0,0,0,0
68.946,37,7.0,1,1,2.0,hamilton,0,34.9,0,16.7,50.5,5.0,68.617,70.188,4.0,2019,71,1,0,0,0,0
68.966,38,8.0,1,1,2.0,hamilton,0,35.0,0,16.6,50.3,5.0,68.502,70.093,4.0,2019,71,1,0,0,0,0
68.733,39,9.0,1,1,2.0,hamilton,0,34.9,0,16.2,50.3,5.0,68.373,70.168,4.0,2019,71,1,0,0,0,0
68.884,40,10.0,1,1,2.0,hamilton,0,35.0,0,16.5,50.3,5.0,68.512,70.462,4.0,2019,71,1,0,0,0,0
68.724,41,11.0,1,1,2.0,hamilton,0,35.1,0,15.9,50.3,5.0,68.646,74.323,4.0,2019,71,1,0,0,0,0
69.341,42,12.0,1,1,2.0,hamilton,0,35.0,0,16.0,50.3,5.0,68.659,70.594,4.0,2019,71,1,0,0,0,0
69.276,43,13.0,1,1,2.0,hamilton,0,35.0,0,16.5,50.3,5.0,68.317,69.619,4.0,2019,71,1,0,0,0,0
69.158,44,14.0,1,1,2.0,hamilton,0,35.0,0,16.5,50.4,5.0,68.165,69.642,4.0,2019,71,1,0,0,0,0
69.115,45,15.0,1,1,2.0,hamilton,0,35.2,0,16.2,50.5,5.0,68.265,69.441,4.0,2019,71,1,0,0,0,0
68.972,46,16.0,1,1,2.0,hamilton,0,35.1,0,15.9,50.3,5.0,68.432,69.237,4.0,2019,71,1,0,0,0,0
68.955,47,17.0,1,1,2.0,hamilton,0,35.0,0,16.4,50.2,5.0,68.751,69.292,4.0,2019,71,1,0,0,0,0
68.879,48,18.0,1,1,2.0,hamilton,0,35.0,0,16.4,50.2,5.0,69.022,69.588,4.0,2019,71,1,0,0,0,0
68.584,49,19.0,1,1,2.0,hamilton,0,34.9,0,16.3,50.2,5.0,68.927,69.667,4.0,2019,71,1,0,0,0,0
68.305,50,20.0,1,1,2.0,hamilton,0,34.8,0,15.5,50.0,5.0,73.012,69.805,4.0,2019,71,1,0,0,0,0
68.872,51,21.0,1,1,2.0,hamilton,0,34.6,0,15.6,50.0,4.0,68.236,85.066,4.0,2019,71,1,0,0,0,0
68.074,52,22.0,1,1,2.0,hamilton,0,34.7,0,16.0,50.0,4.0,68.413,68.078,4.0,2019,71,1,0,0,0,0
68.422,53,23.0,1,1,2.0,hamilton,0,34.5,0,16.8,50.0,4.0,68.474,67.787,4.0,2019,71,1,0,0,0,0
68.271,54,24.0,1,1,2.0,hamilton,0,34.6,0,17.2,50.1,4.0,68.283,68.079,4.0,2019,71,1,0,0,0,0
68.478,55,25.0,1,1,2.0,hamilton,0,34.5,0,17.4,50.1,4.0,69.005,68.124,4.0,2019,71,1,0,0,0,0
68.606,56,26.0,1,1,2.0,hamilton,0,34.5,0,17.5,49.8,4.0,70.302,67.915,4.0,2019,71,1,0,0,0,0
68.449,57,27.0,1,1,2.0,hamilton,0,34.7,0,17.2,49.8,4.0,69.249,67.923,4.0,2019,71,1,0,0,0,0
68.184,58,28.0,1,1,2.0,hamilton,0,34.8,0,17.2,49.9,4.0,69.169,67.896,4.0,2019,71,1,0,0,0,0
68.023,59,29.0,1,1,2.0,hamilton,0,34.9,0,17.0,49.8,4.0,69.059,68.016,4.0,2019,71,1,0,0,0,0
68.495,60,30.0,1,1,2.0,hamilton,0,34.9,0,17.0,49.7,4.0,69.081,67.775,4.0,2019,71,1,0,0,0,0
68.885,61,31.0,1,1,2.0,hamilton,0,34.9,0,17.0,49.7,4.0,69.095,68.028,4.0,2019,71,1,0,0,0,0
68.603,62,32.0,1,1,2.0,hamilton,0,34.9,0,17.0,49.7,4.0,69.149,67.676,4.0,2019,71,1,0,0,0,0
68.256,63,33.0,1,1,2.0,hamilton,0,34.9,0,17.0,49.7,4.0,68.601,68.327,4.0,2019,71,1,0,0,0,0
68.254,64,34.0,1,1,2.0,hamilton,0,34.9,0,16.9,49.6,4.0,68.937,68.045,4.0,2019,71,1,0,0,0,0
68.298,65,35.0,1,1,2.0,hamilton,0,34.5,0,17.6,49.6,4.0,69.641,68.033,4.0,2019,71,1,0,0,0,0
68.145,66,36.0,1,1,2.0,hamilton,0,34.7,0,17.7,49.6,4.0,68.094,67.866,4.0,2019,71,1,0,0,0,0
68.406,67,37.0,1,1,2.0,hamilton,0,34.7,0,17.6,49.6,4.0,69.013,68.137,4.0,2019,71,1,0,0,0,0
68.013,68,38.0,1,1,2.0,hamilton,0,34.6,0,17.7,49.5,4.0,68.905,68.127,4.0,2019,71,1,0,0,0,0
68.005,69,39.0,1,1,2.0,hamilton,0,34.5,0,18.0,49.5,4.0,69.554,67.923,4.0,2019,71,1,0,0,0,0
69.929,70,40.0,1,1,2.0,hamilton,0,34.3,0,17.7,49.3,5.0,67.898,71.051,4.0,2019,71,1,0,0,0,0
71.101,2,5.0,0,1,1.0,norris,0,33.6,0,20.3,51.0,5.0,70.996,71.029,5.0,2019,25,0,0,1,0,0
70.871,3,6.0,0,1,1.0,norris,0,33.9,0,19.4,51.3,5.0,70.409,70.855,5.0,2019,25,0,0,1,0,0
71.572,4,7.0,0,1,1.0,norris,0,34.1,0,18.9,51.3,6.0,69.828,71.001,5.0,2019,25,0,0,1,0,0
70.097,5,8.0,0,1,1.0,norris,0,34.2,0,19.0,51.2,6.0,70.361,70.839,5.0,2019,25,0,0,1,0,0
70.457,6,9.0,0,1,1.0,norris,0,34.7,0,18.1,51.3,6.0,71.461,70.436,5.0,2019,25,0,0,1,0,0
71.802,7,10.0,0,1,1.0,norris,0,34.6,0,18.8,51.3,7.0,69.743,71.094,5.0,2019,25,0,0,1,0,0
70.754,8,11.0,0,1,1.0,norris,0,34.6,0,18.7,51.1,7.0,70.574,70.894,5.0,2019,25,0,0,1,0,0
70.875,9,12.0,0,1,1.0,norris,0,34.6,0,18.5,51.1,7.0,71.815,71.006,5.0,2019,25,0,0,1,0,0
70.082,10,13.0,0,1,1.0,norris,0,34.9,0,18.1,51.1,7.0,71.062,70.792,5.0,2019,25,0,0,1,0,0
70.599,11,14.0,0,1,1.0,norris,0,35.1,0,17.8,51.1,7.0,70.633,70.473,5.0,2019,25,0,0,1,0,0
70.555,12,15.0,0,1,1.0,norris,0,35.0,0,17.1,50.9,7.0,70.646,70.239,5.0,2019,25,0,0,1,0,0
70.959,13,16.0,0,1,1.0,norris,0,35.1,0,17.8,50.8,7.0,71.028,70.784,5.0,2019,25,0,0,1,0,0
70.417,14,17.0,0,1,1.0,norris,0,35.3,0,17.9,50.8,6.0,69.007,71.917,5.0,2019,25,0,0,1,0,0
70.685,15,18.0,0,1,1.0,norris,0,35.2,0,17.3,50.8,6.0,69.614,70.903,5.0,2019,25,0,0,1,0,0
70.016,16,19.0,0,1,1.0,norris,0,34.8,0,16.9,50.7,6.0,69.252,70.151,5.0,2019,25,0,0,1,0,0
70.003,17,20.0,0,1,1.0,norris,0,34.7,0,18.1,50.7,6.0,69.304,70.477,5.0,2019,25,0,0,1,0,0
69.914,18,21.0,0,1,1.0,norris,0,34.7,0,17.1,50.8,6.0,69.217,70.839,5.0,2019,25,0,0,1,0,0
70.146,19,22.0,0,1,1.0,norris,0,34.8,0,17.5,50.8,6.0,69.234,70.587,5.0,2019,25,0,0,1,0,0
70.261,20,23.0,0,1,1.0,norris,0,35.0,0,17.1,50.7,6.0,69.273,70.036,5.0,2019,25,0,0,1,0,0
70.085,21,24.0,0,1,1.0,norris,0,35.0,0,16.7,50.7,6.0,69.346,70.531,5.0,2019,25,0,0,1,0,0
70.256,22,25.0,0,1,1.0,norris,0,34.9,0,16.8,50.5,5.0,86.584,70.559,5.0,2019,25,0,0,1,0,0
70.145,23,26.0,0,1,1.0,norris,0,34.9,0,16.9,50.5,5.0,69.131,70.018,5.0,2019,25,0,0,1,0,0
70.374,24,27.0,0,1,1.0,norris,0,34.9,0,17.1,50.5,5.0,69.052,68.851,5.0,2019,25,0,0,1,0,0
74.828,25,28.0,0,1,1.0,norris,0,34.9,0,16.9,51.0,6.0,68.919,73.558,5.0,2019,70,0,0,1,0,0
87.759,26,1.0,1,1,2.0,norris,1,34.9,0,16.8,50.9,11.0,70.557,70.204,5.0,2019,70,0,1,0,0,0
69.593,27,2.0,1,1,2.0,norris,0,34.8,0,16.5,50.9,9.0,70.373,71.263,5.0,2019,70,0,1,0,0,0
70.006,28,3.0,1,1,2.0,norris,0,34.9,0,16.8,51.0,9.0,70.222,70.621,5.0,2019,70,0,1,0,0,0
69.941,29,4.0,1,1,2.0,norris,0,35.0,0,16.4,51.0,8.0,70.027,70.765,5.0,2019,70,0,1,0,0,0
69.926,30,5.0,1,1,2.0,norris,0,35.1,0,16.1,51.0,8.0,70.107,69.461,5.0,2019,70,0,1,0,0,0
69.907,31,6.0,1,1,2.0,norris,0,35.1,0,15.6,51.0,8.0,70.023,69.808,5.0,2019,70,0,1,0,0,0
69.569,32,7.0,1,1,2.0,norris,0,35.1,0,16.0,50.9,8.0,70.021,69.408,5.0,2019,70,0,1,0,0,0
69.836,33,8.0,1,1,2.0,norris,0,35.2,0,16.9,50.8,8.0,70.245,69.632,5.0,2019,70,0,1,0,0,0
69.823,34,9.0,1,1,2.0,norris,0,35.1,0,17.2,50.6,8.0,70.217,69.261,5.0,2019,70,0,1,0,0,0
69.824,35,10.0,1,1,2.0,norris,0,35.1,0,16.3,50.6,8.0,70.281,69.355,5.0,2019,70,0,1,0,0,0
69.888,36,11.0,1,1,2.0,norris,0,35.0,0,16.4,50.5,8.0,70.716,69.749,5.0,2019,70,0,1,0,0,0
70.109,37,12.0,1,1,2.0,norris,0,34.9,0,16.7,50.5,8.0,70.137,70.242,5.0,2019,70,0,1,0,0,0
70.768,38,13.0,1,1,2.0,norris,0,35.0,0,16.6,50.3,8.0,70.615,69.761,5.0,2019,70,0,1,0,0,0
70.289,39,14.0,1,1,2.0,norris,0,35.0,0,16.5,50.3,8.0,70.182,70.277,5.0,2019,70,0,1,0,0,0
69.838,40,15.0,1,1,2.0,norris,0,35.1,0,15.9,50.3,8.0,70.111,70.072,5.0,2019,70,0,1,0,0,0
69.509,41,16.0,1,1,2.0,norris,0,35.2,0,15.8,50.3,7.0,74.323,71.241,5.0,2019,70,0,1,0,0,0
70.594,42,17.0,1,1,2.0,norris,0,35.0,0,16.0,50.3,6.0,69.341,70.382,5.0,2019,70,0,1,0,0,0
69.619,43,18.0,1,1,2.0,norris,0,35.0,0,16.5,50.3,6.0,69.276,70.229,5.0,2019,70,0,1,0,0,0
69.642,44,19.0,1,1,2.0,norris,0,35.0,0,16.5,50.4,6.0,69.158,70.147,5.0,2019,70,0,1,0,0,0
69.441,45,20.0,1,1,2.0,norris,0,35.1,0,15.9,50.3,6.0,69.115,69.665,5.0,2019,70,0,1,0,0,0
69.237,46,21.0,1,1,2.0,norris,0,35.0,0,16.4,50.2,6.0,68.972,69.582,5.0,2019,70,0,1,0,0,0
69.292,47,22.0,1,1,2.0,norris,0,35.1,0,15.9,50.2,6.0,68.955,69.533,5.0,2019,70,0,1,0,0,0
69.588,48,23.0,1,1,2.0,norris,0,35.0,0,16.4,50.2,6.0,68.879,69.003,5.0,2019,70,0,1,0,0,0
69.667,49,24.0,1,1,2.0,norris,0,34.9,0,16.3,50.2,6.0,68.584,69.507,5.0,2019,70,0,1,0,0,0
69.805,50,25.0,1,1,2.0,norris,0,34.8,0,15.5,50.0,6.0,68.305,69.166,5.0,2019,70,0,1,0,0,0
69.444,51,26.0,1,1,2.0,norris,0,34.7,0,16.0,50.0,6.0,85.066,69.332,5.0,2019,70,0,1,0,0,0
69.134,52,27.0,1,1,2.0,norris,0,34.5,0,16.8,50.0,6.0,68.078,69.649,5.0,2019,70,0,1,0,0,0
69.274,53,28.0,1,1,2.0,norris,0,34.6,0,17.2,50.1,6.0,67.787,69.042,5.0,2019,70,0,1,0,0,0
69.068,54,29.0,1,1,2.0,norris,0,34.5,0,17.4,50.1,6.0,68.079,69.235,5.0,2019,70,0,1,0,0,0
69.282,55,30.0,1,1,2.0,norris,0,34.4,0,17.6,49.9,6.0,68.124,69.167,5.0,2019,70,0,1,0,0,0
69.118,56,31.0,1,1,2.0,norris,0,34.5,0,17.5,49.8,6.0,67.915,69.121,5.0,2019,70,0,1,0,0,0
68.982,57,32.0,1,1,2.0,norris,0,34.7,0,17.2,49.8,6.0,67.923,69.037,5.0,2019,70,0,1,0,0,0
69.029,58,33.0,1,1,2.0,norris,0,34.9,0,17.0,49.8,6.0,67.896,68.829,5.0,2019,70,0,1,0,0,0
68.999,59,34.0,1,1,2.0,norris,0,34.9,0,17.0,49.7,6.0,68.016,69.034,5.0,2019,70,0,1,0,0,0
69.285,60,35.0,1,1,2.0,norris,0,34.9,0,17.0,49.7,6.0,67.775,69.537,5.0,2019,70,0,1,0,0,0
68.988,61,36.0,1,1,2.0,norris,0,34.9,0,17.0,49.7,6.0,68.028,69.186,5.0,2019,70,0,1,0,0,0
69.396,62,37.0,1,1,2.0,norris,0,34.9,0,17.0,49.7,6.0,67.676,69.266,5.0,2019,70,0,1,0,0,0
69.085,63,38.0,1,1,2.0,norris,0,34.9,0,17.0,49.7,6.0,68.327,68.079,5.0,2019,70,0,1,0,0,0
69.106,64,39.0,1,1,2.0,norris,0,34.9,0,16.9,49.6,6.0,68.045,69.281,5.0,2019,70,0,1,0,0,0
69.007,65,40.0,1,1,2.0,norris,0,34.7,0,17.7,49.6,6.0,68.033,71.746,5.0,2019,70,0,1,0,0,0
69.903,66,41.0,1,1,2.0,norris,0,34.7,0,17.6,49.6,6.0,67.866,69.464,5.0,2019,70,0,1,0,0,0
68.771,67,42.0,1,1,2.0,norris,0,34.6,0,17.7,49.5,6.0,68.137,70.109,5.0,2019,70,0,1,0,0,0
68.874,68,43.0,1,1,2.0,norris,0,34.5,0,18.0,49.5,6.0,68.127,69.806,5.0,2019,70,0,1,0,0,0
68.699,69,44.0,1,1,2.0,norris,0,34.5,0,17.7,49.3,6.0,67.923,69.041,5.0,2019,70,0,1,0,0,0
71.051,70,45.0,1,1,2.0,norris,0,34.3,0,17.7,49.3,6.0,69.929,69.629,5.0,2019,70,0,1,0,0,0
72.107,2,5.0,0,1,1.0,GASLY,0,33.6,0,20.3,51.0,8.0,71.495,72.571,8.0,2019,25,0,0,1,0,0
70.891,3,6.0,0,1,1.0,GASLY,0,33.9,0,19.4,51.3,8.0,70.999,71.328,8.0,2019,25,0,0,1,0,0
70.798,4,7.0,0,1,1.0,GASLY,0,34.1,0,18.9,51.3,8.0,71.001,70.922,8.0,2019,25,0,0,1,0,0
71.112,5,8.0,0,1,1.0,GASLY,0,34.2,0,19.0,51.2,8.0,70.839,70.976,8.0,2019,25,0,0,1,0,0
70.765,6,9.0,0,1,1.0,GASLY,0,34.7,0,18.1,51.3,8.0,70.436,71.066,8.0,2019,25,0,0,1,0,0
71.094,7,10.0,0,1,1.0,GASLY,0,34.6,0,18.8,51.3,8.0,71.802,71.013,8.0,2019,25,0,0,1,0,0
70.894,8,11.0,0,1,1.0,GASLY,0,34.6,0,18.7,51.1,8.0,70.754,71.216,8.0,2019,25,0,0,1,0,0
71.006,9,12.0,0,1,1.0,GASLY,0,34.6,0,18.5,51.1,8.0,70.875,71.241,8.0,2019,25,0,0,1,0,0
70.792,10,13.0,0,1,1.0,GASLY,0,34.9,0,18.1,51.1,8.0,70.082,70.742,8.0,2019,25,0,0,1,0,0
70.473,11,14.0,0,1,1.0,GASLY,0,35.1,0,17.8,51.1,8.0,70.599,70.622,8.0,2019,25,0,0,1,0,0
70.239,12,15.0,0,1,1.0,GASLY,0,35.0,0,17.1,50.9,8.0,70.555,70.915,8.0,2019,25,0,0,1,0,0
70.784,13,16.0,0,1,1.0,GASLY,0,35.1,0,17.8,50.8,8.0,70.959,70.702,8.0,2019,25,0,0,1,0,0
71.101,14,17.0,0,1,1.0,GASLY,0,35.3,0,17.9,50.8,8.0,71.917,70.863,8.0,2019,25,0,0,1,0,0
71.017,15,18.0,0,1,1.0,GASLY,0,35.2,0,17.3,50.8,8.0,70.903,70.795,8.0,2019,25,0,0,1,0,0
70.252,16,19.0,0,1,1.0,GASLY,0,34.8,0,16.9,50.7,8.0,70.151,70.538,8.0,2019,25,0,0,1,0,0
70.257,17,20.0,0,1,1.0,GASLY,0,34.7,0,18.1,50.7,8.0,70.477,70.462,8.0,2019,25,0,0,1,0,0
70.895,18,21.0,0,1,1.0,GASLY,0,34.7,0,17.1,50.8,8.0,70.839,70.793,8.0,2019,25,0,0,1,0,0
70.802,19,22.0,0,1,1.0,GASLY,0,34.8,0,17.5,50.8,8.0,70.587,70.384,8.0,2019,25,0,0,1,0,0
70.102,20,23.0,0,1,1.0,GASLY,0,35.0,0,17.1,50.7,8.0,70.036,70.576,8.0,2019,25,0,0,1,0,0
70.068,21,24.0,0,1,1.0,GASLY,0,35.0,0,16.7,50.7,8.0,70.531,70.665,8.0,2019,25,0,0,1,0,0
70.075,22,25.0,0,1,1.0,GASLY,0,34.9,0,16.8,50.5,7.0,70.559,90.434,8.0,2019,25,0,0,1,0,0
71.084,23,26.0,0,1,1.0,GASLY,0,34.9,0,16.9,50.5,7.0,70.018,73.087,8.0,2019,25,0,0,1,0,0
70.257,24,27.0,0,1,1.0,GASLY,0,34.9,0,17.1,50.5,7.0,68.851,70.065,8.0,2019,25,0,0,1,0,0
73.558,25,28.0,0,1,1.0,GASLY,0,34.9,0,16.9,51.0,7.0,74.828,70.015,8.0,2019,70,0,0,1,0,0
87.981,26,1.0,1,1,2.0,GASLY,1,34.9,0,16.8,50.9,13.0,70.204,69.852,8.0,2019,70,1,0,0,0,0
69.447,27,2.0,1,1,2.0,GASLY,0,34.8,0,16.5,50.9,12.0,70.197,70.207,8.0,2019,70,1,0,0,0,0
69.425,28,3.0,1,1,2.0,GASLY,0,34.9,0,16.8,51.0,12.0,69.568,69.863,8.0,2019,70,1,0,0,0,0
69.768,29,4.0,1,1,2.0,GASLY,0,35.0,0,16.4,51.0,11.0,69.092,70.112,8.0,2019,70,1,0,0,0,0
69.655,30,5.0,1,1,2.0,GASLY,0,35.1,0,16.1,51.0,10.0,69.461,71.837,8.0,2019,70,1,0,0,0,0
69.723,31,6.0,1,1,2.0,GASLY,0,35.1,0,15.6,51.0,10.0,69.808,70.579,8.0,2019,70,1,0,0,0,0
69.408,32,7.0,1,1,2.0,GASLY,0,35.1,0,16.0,50.9,9.0,69.569,71.225,8.0,2019,70,1,0,0,0,0
69.632,33,8.0,1,1,2.0,GASLY,0,35.2,0,16.9,50.8,9.0,69.836,70.228,8.0,2019,70,1,0,0,0,0
69.261,34,9.0,1,1,2.0,GASLY,0,35.1,0,17.2,50.6,9.0,69.823,70.048,8.0,2019,70,1,0,0,0,0
69.355,35,10.0,1,1,2.0,GASLY,0,35.1,0,16.3,50.6,9.0,69.824,70.233,8.0,2019,70,1,0,0,0,0
69.749,36,11.0,1,1,2.0,GASLY,0,35.0,0,16.4,50.5,9.0,69.888,70.138,8.0,2019,70,1,0,0,0,0
70.242,37,12.0,1,1,2.0,GASLY,0,34.9,0,16.7,50.5,9.0,70.109,69.854,8.0,2019,70,1,0,0,0,0
69.761,38,13.0,1,1,2.0,GASLY,0,35.0,0,16.6,50.3,9.0,70.768,70.329,8.0,2019,70,1,0,0,0,0
70.277,39,14.0,1,1,2.0,GASLY,0,35.0,0,16.5,50.3,9.0,70.289,69.909,8.0,2019,70,1,0,0,0,0
