LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,anyo,nextPit
0,1.0,,,,24,,hamilton,0,15.3,False,54.1,35.0,1,sirotkin,2:15.710,vettel,1:49.029,1.0,2018,25.0
0,2.0,,,,4,,hamilton,1,16.0,True,52.9,35.0,1,sirotkin,2:29.412,vettel,2:36.045,1.0,2018,25.0
02:12.826,3.0,SOFT,4.0,False,4,1.0,hamilton,0,16.3,True,51.0,35.6,1,sirotkin,2:14.646,vettel,2:13.906,1.0,2018,25.0
02:08.778,4.0,SOFT,5.0,False,4,1.0,hamilton,0,15.9,True,52.0,34.0,1,sirotkin,2:13.632,vettel,2:08.681,1.0,2018,25.0
02:10.440,5.0,SOFT,6.0,False,4,1.0,hamilton,0,16.1,True,52.4,36.2,1,sirotkin,2:07.410,vettel,2:09.827,1.0,2018,25.0
02:13.880,6.0,SOFT,7.0,False,4,1.0,hamilton,0,16.7,False,51.5,36.6,1,sirotkin,1:59.521,vettel,2:13.232,1.0,2018,25.0
01:22.990,7.0,SOFT,8.0,False,1,1.0,hamilton,0,16.4,False,50.3,36.7,1,brendon_hartley,1:30.479,vettel,1:23.604,1.0,2018,25.0
01:21.631,8.0,SOFT,9.0,False,1,1.0,hamilton,0,16.3,False,50.9,36.7,1,brendon_hartley,1:26.554,vettel,1:22.259,1.0,2018,25.0
01:21.386,9.0,SOFT,10.0,False,1,1.0,hamilton,0,16.3,True,51.4,35.4,1,brendon_hartley,1:25.665,vettel,1:22.475,1.0,2018,25.0
01:21.790,10.0,SOFT,11.0,False,1,1.0,hamilton,0,16.2,True,51.0,35.1,1,brendon_hartley,1:25.523,vettel,1:22.536,1.0,2018,25.0
01:21.808,11.0,SOFT,12.0,False,1,1.0,hamilton,0,16.4,True,52.4,35.7,1,brendon_hartley,1:25.151,vettel,1:22.300,1.0,2018,25.0
01:21.810,12.0,SOFT,13.0,False,1,1.0,hamilton,0,16.6,True,50.7,36.3,1,brendon_hartley,1:24.969,vettel,1:22.875,1.0,2018,25.0
01:21.936,13.0,SOFT,14.0,False,1,1.0,hamilton,0,16.5,True,50.2,35.8,1,brendon_hartley,1:25.515,vettel,1:22.320,1.0,2018,25.0
01:21.574,14.0,SOFT,15.0,False,1,1.0,hamilton,0,16.4,True,51.8,33.2,1,brendon_hartley,1:25.890,vettel,1:22.162,1.0,2018,25.0
01:21.778,15.0,SOFT,16.0,False,1,1.0,hamilton,0,16.2,True,51.6,32.6,1,brendon_hartley,1:24.707,vettel,1:22.231,1.0,2018,25.0
01:21.562,16.0,SOFT,17.0,False,1,1.0,hamilton,0,16.1,True,51.2,32.5,1,brendon_hartley,1:24.086,vettel,1:22.043,1.0,2018,25.0
01:21.509,17.0,SOFT,18.0,False,1,1.0,hamilton,0,16.0,True,51.9,31.8,1,brendon_hartley,1:24.194,bottas,1:21.956,1.0,2018,25.0
01:21.328,18.0,SOFT,19.0,False,1,1.0,hamilton,0,15.8,True,52.8,31.4,1,brendon_hartley,1:24.529,bottas,1:21.485,1.0,2018,25.0
01:21.393,19.0,SOFT,20.0,False,1,1.0,hamilton,0,15.9,True,52.8,31.1,1,brendon_hartley,1:24.758,bottas,1:24.219,1.0,2018,25.0
01:21.334,20.0,SOFT,21.0,False,1,1.0,hamilton,0,15.8,True,53.8,30.8,1,brendon_hartley,1:24.331,raikkonen,1:21.993,1.0,2018,25.0
01:21.157,21.0,SOFT,22.0,False,1,1.0,hamilton,0,15.9,True,53.3,30.6,1,stroll,1:41.230,raikkonen,1:21.963,1.0,2018,25.0
01:20.849,22.0,SOFT,23.0,False,1,1.0,hamilton,0,15.7,False,52.8,29.7,1,stroll,1:23.280,raikkonen,1:21.946,1.0,2018,25.0
01:21.045,23.0,SOFT,24.0,False,1,1.0,hamilton,0,15.7,True,53.3,30.2,1,stroll,1:25.187,raikkonen,1:21.531,1.0,2018,25.0
01:21.662,24.0,SOFT,25.0,False,1,1.0,hamilton,0,15.7,True,53.2,30.2,1,stroll,1:23.537,max_verstappen,1:22.241,1.0,2018,25.0
01:24.565,25.0,SOFT,26.0,False,1,1.0,hamilton,1,15.8,True,53.5,29.7,1,sirotkin,1:43.641,max_verstappen,1:21.290,1.0,2018,66.0
01:40.689,26.0,MEDIUM,1.0,True,1,2.0,hamilton,0,15.8,True,53.2,29.6,2,max_verstappen,1:21.192,ricciardo,1:22.592,1.0,2018,66.0
01:20.131,27.0,MEDIUM,2.0,True,1,2.0,hamilton,0,15.8,True,53.7,29.3,2,max_verstappen,1:21.370,ricciardo,1:22.008,1.0,2018,66.0
01:20.711,28.0,MEDIUM,3.0,True,1,2.0,hamilton,0,15.9,True,53.3,29.6,2,max_verstappen,1:20.603,ricciardo,1:22.041,1.0,2018,66.0
01:20.713,29.0,MEDIUM,4.0,True,1,2.0,hamilton,0,15.7,True,53.3,29.6,2,max_verstappen,1:21.396,ricciardo,1:22.459,1.0,2018,66.0
01:21.074,30.0,MEDIUM,5.0,True,1,2.0,hamilton,0,15.6,True,53.8,29.0,2,max_verstappen,1:21.372,ricciardo,1:21.403,1.0,2018,66.0
01:20.948,31.0,MEDIUM,6.0,True,1,2.0,hamilton,0,15.6,True,54.5,28.9,2,max_verstappen,1:21.366,ricciardo,1:21.285,1.0,2018,66.0
01:21.600,32.0,MEDIUM,7.0,True,1,2.0,hamilton,0,15.7,True,54.7,28.9,2,max_verstappen,1:21.232,ricciardo,1:21.312,1.0,2018,66.0
01:21.228,33.0,MEDIUM,8.0,True,1,2.0,hamilton,0,15.8,True,54.4,28.9,2,max_verstappen,1:21.501,ricciardo,1:24.538,1.0,2018,66.0
01:21.854,34.0,MEDIUM,9.0,True,1,2.0,hamilton,0,15.6,True,54.0,29.0,1,ocon,1:24.285,max_verstappen,1:24.621,1.0,2018,66.0
01:20.542,35.0,MEDIUM,10.0,True,1,2.0,hamilton,0,15.6,True,53.4,28.8,1,sirotkin,1:26.513,vettel,1:20.817,1.0,2018,66.0
01:20.359,36.0,MEDIUM,11.0,True,1,2.0,hamilton,0,15.8,True,53.6,30.3,1,sirotkin,1:23.554,vettel,1:20.830,1.0,2018,66.0
01:21.296,37.0,MEDIUM,12.0,True,1,2.0,hamilton,0,15.9,True,52.5,30.9,1,sirotkin,1:23.071,vettel,1:21.091,1.0,2018,66.0
01:20.363,38.0,MEDIUM,13.0,True,1,2.0,hamilton,0,16.0,True,53.2,31.5,1,sirotkin,1:22.756,vettel,1:21.310,1.0,2018,66.0
01:20.810,39.0,MEDIUM,14.0,True,1,2.0,hamilton,0,15.9,False,51.7,32.2,1,sirotkin,1:30.161,vettel,1:21.336,1.0,2018,66.0
01:20.507,40.0,MEDIUM,15.0,True,2,2.0,hamilton,0,15.9,True,52.5,32.0,1,sirotkin,2:02.453,vettel,1:21.265,1.0,2018,66.0
01:48.590,41.0,MEDIUM,16.0,True,26,2.0,hamilton,0,16.2,True,52.6,30.7,1,sirotkin,2:01.922,vettel,1:55.212,1.0,2018,66.0
02:02.018,42.0,MEDIUM,17.0,True,67,2.0,hamilton,0,16.1,True,51.2,30.3,1,sirotkin,1:46.753,bottas,1:56.214,1.0,2018,66.0
01:24.158,43.0,MEDIUM,18.0,True,72,2.0,hamilton,0,15.9,True,52.3,30.6,1,sirotkin,1:23.002,bottas,1:21.790,1.0,2018,66.0
01:20.625,44.0,MEDIUM,19.0,True,1,2.0,hamilton,0,16.1,True,52.1,32.5,1,sirotkin,1:23.105,bottas,1:21.378,1.0,2018,66.0
01:20.425,45.0,MEDIUM,20.0,True,1,2.0,hamilton,0,16.1,True,52.4,33.0,1,sirotkin,1:22.971,bottas,1:19.944,1.0,2018,66.0
01:20.621,46.0,MEDIUM,21.0,True,1,2.0,hamilton,0,16.2,True,52.4,33.4,1,sirotkin,1:26.380,bottas,1:20.240,1.0,2018,66.0
01:19.766,47.0,MEDIUM,22.0,True,1,2.0,hamilton,0,16.7,True,51.6,34.3,1,sirotkin,1:23.805,bottas,1:20.381,1.0,2018,66.0
01:20.200,48.0,MEDIUM,23.0,True,1,2.0,hamilton,0,16.8,True,49.9,32.3,1,sirotkin,1:23.004,bottas,1:21.942,1.0,2018,66.0
01:19.983,49.0,MEDIUM,24.0,True,1,2.0,hamilton,0,16.8,True,49.7,31.9,1,sirotkin,1:24.499,bottas,1:19.828,1.0,2018,66.0
01:19.902,50.0,MEDIUM,25.0,True,1,2.0,hamilton,0,15.8,True,50.7,31.2,1,sirotkin,1:24.778,bottas,1:20.492,1.0,2018,66.0
01:19.634,51.0,MEDIUM,26.0,True,1,2.0,hamilton,0,15.9,True,51.5,31.1,1,sirotkin,1:25.045,bottas,1:19.924,1.0,2018,66.0
01:19.984,52.0,MEDIUM,27.0,True,1,2.0,hamilton,0,15.8,True,51.2,31.4,1,sirotkin,1:23.155,bottas,1:19.987,1.0,2018,66.0
01:19.831,53.0,MEDIUM,28.0,True,1,2.0,hamilton,0,15.9,True,51.6,30.7,1,sirotkin,1:22.754,bottas,1:20.092,1.0,2018,66.0
01:20.007,54.0,MEDIUM,29.0,True,1,2.0,hamilton,0,16.0,True,51.7,30.7,1,sirotkin,1:25.471,bottas,1:19.946,1.0,2018,66.0
01:19.860,55.0,MEDIUM,30.0,True,1,2.0,hamilton,0,16.2,True,51.5,31.7,1,sirotkin,1:22.829,bottas,1:19.837,1.0,2018,66.0
01:19.811,56.0,MEDIUM,31.0,True,1,2.0,hamilton,0,16.1,True,51.8,33.2,1,sirotkin,1:22.886,bottas,1:19.478,1.0,2018,66.0
01:19.443,57.0,MEDIUM,32.0,True,1,2.0,hamilton,0,16.5,True,51.0,33.2,1,sirotkin,1:22.680,bottas,1:19.940,1.0,2018,66.0
01:19.488,58.0,MEDIUM,33.0,True,1,2.0,hamilton,0,16.7,True,50.4,33.2,1,sirotkin,1:22.689,bottas,1:20.098,1.0,2018,66.0
01:19.614,59.0,MEDIUM,34.0,True,1,2.0,hamilton,0,16.9,False,49.5,32.9,1,sirotkin,1:28.346,bottas,1:20.169,1.0,2018,66.0
01:21.819,60.0,MEDIUM,35.0,True,1,2.0,hamilton,0,16.7,False,50.4,32.4,1,sirotkin,1:24.438,bottas,1:20.006,1.0,2018,66.0
01:20.470,61.0,MEDIUM,36.0,True,1,2.0,hamilton,0,16.8,False,50.2,32.3,1,sirotkin,1:22.702,bottas,1:19.819,1.0,2018,66.0
01:19.152,62.0,MEDIUM,37.0,True,1,2.0,hamilton,0,17.0,False,50.1,32.3,1,sirotkin,1:24.779,bottas,1:19.872,1.0,2018,66.0
01:19.822,63.0,MEDIUM,38.0,True,1,2.0,hamilton,0,17.1,False,49.6,31.6,1,sirotkin,1:23.323,bottas,1:20.058,1.0,2018,66.0
01:19.133,64.0,MEDIUM,39.0,True,1,2.0,hamilton,0,17.0,False,49.5,30.9,1,ericsson,1:24.541,bottas,1:20.421,1.0,2018,66.0
01:19.425,65.0,MEDIUM,40.0,True,1,2.0,hamilton,0,16.9,False,49.5,30.7,1,alonso,1:21.059,bottas,1:21.130,1.0,2018,66.0
01:20.393,66.0,MEDIUM,41.0,True,1,2.0,hamilton,0,16.5,False,51.2,29.8,NaN,NaN,NaN,NaN,NaN,1.0,2018,66.0
0,1.0,,,,24,,bottas,1,15.3,False,54.1,35.0,3,vettel,1:49.029,raikkonen,1:52.295,2.0,2018,19.0
0,2.0,SOFT,4.0,False,4,1.0,bottas,0,16.0,True,52.9,35.0,3,vettel,2:36.045,raikkonen,2:35.483,2.0,2018,19.0
02:12.648,3.0,SOFT,5.0,False,4,1.0,bottas,0,16.3,True,51.0,35.6,3,vettel,2:13.906,raikkonen,2:13.153,2.0,2018,19.0
02:08.556,4.0,SOFT,6.0,False,4,1.0,bottas,0,15.9,True,52.0,34.0,3,vettel,2:08.681,raikkonen,2:08.360,2.0,2018,19.0
02:10.238,5.0,SOFT,7.0,False,4,1.0,bottas,0,16.1,True,52.4,36.2,3,vettel,2:09.827,raikkonen,2:10.206,2.0,2018,19.0
02:12.666,6.0,SOFT,8.0,False,4,1.0,bottas,0,16.7,False,51.5,36.6,3,vettel,2:13.232,raikkonen,2:12.584,2.0,2018,19.0
01:23.984,7.0,SOFT,9.0,False,1,1.0,bottas,0,16.4,False,50.3,36.7,3,vettel,1:23.604,raikkonen,1:24.405,2.0,2018,19.0
01:23.445,8.0,SOFT,10.0,False,1,1.0,bottas,0,16.5,True,51.0,36.5,3,vettel,1:22.259,raikkonen,1:23.722,2.0,2018,19.0
01:22.313,9.0,SOFT,11.0,False,1,1.0,bottas,0,16.3,True,51.4,35.4,3,vettel,1:22.475,raikkonen,1:22.777,2.0,2018,19.0
01:22.221,10.0,SOFT,12.0,False,1,1.0,bottas,0,16.2,True,51.0,35.1,3,vettel,1:22.536,raikkonen,1:22.723,2.0,2018,19.0
01:22.244,11.0,SOFT,13.0,False,1,1.0,bottas,0,16.4,True,52.4,35.7,3,vettel,1:22.300,raikkonen,1:22.730,2.0,2018,19.0
01:22.603,12.0,SOFT,14.0,False,1,1.0,bottas,0,16.6,True,50.7,36.3,3,vettel,1:22.875,raikkonen,1:22.641,2.0,2018,19.0
01:22.410,13.0,SOFT,15.0,False,1,1.0,bottas,0,16.5,True,50.2,35.8,3,vettel,1:22.320,raikkonen,1:22.644,2.0,2018,19.0
01:22.372,14.0,SOFT,16.0,False,1,1.0,bottas,0,16.4,True,51.8,33.2,3,vettel,1:22.162,raikkonen,1:22.270,2.0,2018,19.0
01:22.336,15.0,SOFT,17.0,False,1,1.0,bottas,0,16.2,True,51.6,32.6,3,vettel,1:22.231,raikkonen,1:22.250,2.0,2018,19.0
01:21.936,16.0,SOFT,18.0,False,1,1.0,bottas,0,16.0,True,53.0,32.2,3,vettel,1:22.043,raikkonen,1:22.248,2.0,2018,19.0
01:21.956,17.0,SOFT,19.0,False,1,1.0,bottas,0,16.0,True,51.9,31.8,2,hamilton,1:21.509,vettel,1:25.601,2.0,2018,19.0
01:21.485,18.0,SOFT,20.0,False,1,1.0,bottas,0,15.8,True,52.8,31.4,2,hamilton,1:21.328,raikkonen,1:22.169,2.0,2018,19.0
01:24.219,19.0,SOFT,21.0,False,1,1.0,bottas,1,15.8,True,53.5,30.8,2,hamilton,1:21.393,raikkonen,1:21.972,2.0,2018,66.0
01:43.642,20.0,MEDIUM,1.0,True,1,2.0,bottas,0,15.8,True,53.8,30.8,7,kevin_magnussen,1:24.524,sainz,1:23.757,2.0,2018,66.0
01:20.402,21.0,MEDIUM,2.0,True,1,2.0,bottas,0,15.8,True,53.4,30.3,6,vettel,1:21.623,kevin_magnussen,1:24.423,2.0,2018,66.0
01:21.347,22.0,MEDIUM,3.0,True,1,2.0,bottas,0,15.7,False,52.8,29.7,6,vettel,1:21.451,kevin_magnussen,1:22.842,2.0,2018,66.0
01:21.182,23.0,MEDIUM,4.0,True,1,2.0,bottas,0,15.7,True,53.3,30.2,6,vettel,1:21.226,kevin_magnussen,1:22.559,2.0,2018,66.0
01:21.249,24.0,MEDIUM,5.0,True,1,2.0,bottas,0,15.7,True,53.3,29.8,6,vettel,1:21.449,kevin_magnussen,1:22.911,2.0,2018,66.0
01:21.347,25.0,MEDIUM,6.0,True,1,2.0,bottas,0,15.8,True,53.5,29.7,5,vettel,1:21.235,kevin_magnussen,1:23.194,2.0,2018,66.0
01:20.940,26.0,MEDIUM,7.0,True,1,2.0,bottas,0,15.8,True,53.2,29.6,5,vettel,1:21.040,kevin_magnussen,1:23.129,2.0,2018,66.0
01:20.857,27.0,MEDIUM,8.0,True,1,2.0,bottas,0,15.8,True,53.7,29.3,5,vettel,1:20.864,kevin_magnussen,1:22.800,2.0,2018,66.0
01:21.015,28.0,MEDIUM,9.0,True,1,2.0,bottas,0,15.9,True,53.3,29.6,5,vettel,1:20.929,kevin_magnussen,1:22.587,2.0,2018,66.0
01:21.319,29.0,MEDIUM,10.0,True,1,2.0,bottas,0,15.7,True,53.3,29.1,5,vettel,1:21.419,kevin_magnussen,1:22.505,2.0,2018,66.0
01:21.445,30.0,MEDIUM,11.0,True,1,2.0,bottas,0,15.6,True,53.8,29.0,5,vettel,1:21.202,kevin_magnussen,1:22.733,2.0,2018,66.0
01:22.081,31.0,MEDIUM,12.0,True,1,2.0,bottas,0,15.6,True,54.5,28.9,5,vettel,1:21.585,kevin_magnussen,1:22.771,2.0,2018,66.0
01:20.844,32.0,MEDIUM,13.0,True,1,2.0,bottas,0,15.7,True,54.7,28.8,5,vettel,1:21.040,kevin_magnussen,1:26.628,2.0,2018,66.0
01:20.847,33.0,MEDIUM,14.0,True,1,2.0,bottas,0,15.8,True,54.4,28.9,5,vettel,1:20.716,kevin_magnussen,1:42.220,2.0,2018,66.0
01:20.589,34.0,MEDIUM,15.0,True,1,2.0,bottas,0,15.6,True,54.0,29.0,4,vettel,1:20.785,ricciardo,1:39.339,2.0,2018,66.0
01:20.951,35.0,MEDIUM,16.0,True,1,2.0,bottas,0,15.7,True,54.3,29.2,3,vettel,1:20.817,max_verstappen,1:39.586,2.0,2018,66.0
01:20.947,36.0,MEDIUM,17.0,True,1,2.0,bottas,0,15.8,True,53.6,30.3,3,vettel,1:20.830,max_verstappen,1:20.982,2.0,2018,66.0
01:21.402,37.0,MEDIUM,18.0,True,1,2.0,bottas,0,15.9,True,52.5,30.9,3,vettel,1:21.091,max_verstappen,1:20.825,2.0,2018,66.0
01:21.185,38.0,MEDIUM,19.0,True,1,2.0,bottas,0,16.1,True,52.2,31.7,3,vettel,1:21.310,max_verstappen,1:21.191,2.0,2018,66.0
01:21.265,39.0,MEDIUM,20.0,True,1,2.0,bottas,0,15.9,False,51.7,32.2,3,vettel,1:21.336,max_verstappen,1:20.720,2.0,2018,66.0
01:21.257,40.0,MEDIUM,21.0,True,2,2.0,bottas,0,15.9,True,52.5,32.0,3,vettel,1:21.265,max_verstappen,1:21.044,2.0,2018,66.0
01:56.194,41.0,MEDIUM,22.0,True,26,2.0,bottas,0,16.2,True,52.6,30.7,3,vettel,1:55.212,max_verstappen,2:01.224,2.0,2018,66.0
01:56.214,42.0,MEDIUM,23.0,True,672,2.0,bottas,0,16.1,True,51.2,30.3,2,hamilton,2:02.018,max_verstappen,1:55.380,2.0,2018,66.0
01:21.790,43.0,MEDIUM,24.0,True,2,2.0,bottas,0,16.0,True,53.6,31.2,2,hamilton,1:24.158,max_verstappen,1:21.016,2.0,2018,66.0
01:21.378,44.0,MEDIUM,25.0,True,1,2.0,bottas,0,16.1,True,52.1,32.5,2,hamilton,1:20.625,max_verstappen,1:20.746,2.0,2018,66.0
01:19.944,45.0,MEDIUM,26.0,True,1,2.0,bottas,0,16.1,True,52.4,33.0,2,hamilton,1:20.425,max_verstappen,1:20.681,2.0,2018,66.0
01:20.240,46.0,MEDIUM,27.0,True,1,2.0,bottas,0,16.5,True,51.9,34.0,2,hamilton,1:20.621,max_verstappen,1:20.446,2.0,2018,66.0
01:20.381,47.0,MEDIUM,28.0,True,1,2.0,bottas,0,16.7,True,51.6,34.3,2,hamilton,1:19.766,max_verstappen,1:20.477,2.0,2018,66.0
01:21.942,48.0,MEDIUM,29.0,True,1,2.0,bottas,0,16.8,True,49.9,32.3,2,hamilton,1:20.200,max_verstappen,1:20.805,2.0,2018,66.0
01:19.828,49.0,MEDIUM,30.0,True,1,2.0,bottas,0,16.3,True,49.5,31.3,2,hamilton,1:19.983,max_verstappen,1:20.336,2.0,2018,66.0
01:20.492,50.0,MEDIUM,31.0,True,1,2.0,bottas,0,15.8,True,50.7,31.2,2,hamilton,1:19.902,max_verstappen,1:19.823,2.0,2018,66.0
01:19.924,51.0,MEDIUM,32.0,True,1,2.0,bottas,0,15.9,True,51.5,31.1,2,hamilton,1:19.634,max_verstappen,1:20.442,2.0,2018,66.0
01:19.987,52.0,MEDIUM,33.0,True,1,2.0,bottas,0,15.8,True,52.2,31.4,2,hamilton,1:19.984,max_verstappen,1:19.877,2.0,2018,66.0
01:20.092,53.0,MEDIUM,34.0,True,1,2.0,bottas,0,15.9,True,51.6,30.7,2,hamilton,1:19.831,max_verstappen,1:20.355,2.0,2018,66.0
01:19.946,54.0,MEDIUM,35.0,True,1,2.0,bottas,0,16.0,True,51.7,30.7,2,hamilton,1:20.007,max_verstappen,1:19.777,2.0,2018,66.0
01:19.837,55.0,MEDIUM,36.0,True,1,2.0,bottas,0,15.9,True,51.1,32.5,2,hamilton,1:19.860,max_verstappen,1:19.731,2.0,2018,66.0
01:19.478,56.0,MEDIUM,37.0,True,1,2.0,bottas,0,16.1,True,51.8,33.2,2,hamilton,1:19.811,max_verstappen,1:19.508,2.0,2018,66.0
01:19.940,57.0,MEDIUM,38.0,True,1,2.0,bottas,0,16.5,True,51.0,33.2,2,hamilton,1:19.443,max_verstappen,1:19.515,2.0,2018,66.0
01:20.098,58.0,MEDIUM,39.0,True,1,2.0,bottas,0,16.7,True,50.4,33.2,2,hamilton,1:19.488,max_verstappen,1:19.599,2.0,2018,66.0
01:20.169,59.0,MEDIUM,40.0,True,1,2.0,bottas,0,16.9,False,49.5,32.9,2,hamilton,1:19.614,max_verstappen,1:19.656,2.0,2018,66.0
01:20.006,60.0,MEDIUM,41.0,True,1,2.0,bottas,0,16.7,False,50.4,32.4,2,hamilton,1:21.819,max_verstappen,1:19.707,2.0,2018,66.0
01:19.819,61.0,MEDIUM,42.0,True,1,2.0,bottas,0,17.0,False,49.1,32.4,2,hamilton,1:20.470,max_verstappen,1:19.557,2.0,2018,66.0
01:19.872,62.0,MEDIUM,43.0,True,1,2.0,bottas,0,17.0,False,50.1,32.3,2,hamilton,1:19.152,max_verstappen,1:19.422,2.0,2018,66.0
01:20.058,63.0,MEDIUM,44.0,True,1,2.0,bottas,0,17.1,False,49.6,31.6,2,hamilton,1:19.822,max_verstappen,1:19.454,2.0,2018,66.0
01:20.421,64.0,MEDIUM,45.0,True,1,2.0,bottas,0,16.9,False,49.5,30.7,2,hamilton,1:19.133,max_verstappen,1:19.786,2.0,2018,66.0
01:21.130,65.0,MEDIUM,46.0,True,1,2.0,bottas,0,16.9,False,49.5,30.7,2,hamilton,1:19.425,max_verstappen,1:20.194,2.0,2018,66.0
01:20.478,66.0,MEDIUM,47.0,True,1,2.0,bottas,0,16.5,False,51.2,29.8,NaN,NaN,NaN,NaN,NaN,2.0,2018,66.0
0,1.0,,,,24,,max_verstappen,1,15.3,False,54.1,35.0,5,raikkonen,1:52.295,ricciardo,1:54.044,5.0,2018,34.0
0,2.0,SOFT,4.0,False,4,1.0,max_verstappen,0,16.0,True,52.9,35.0,5,raikkonen,2:35.483,ricciardo,2:36.436,5.0,2018,34.0
02:13.094,3.0,SOFT,5.0,False,4,1.0,max_verstappen,0,16.3,True,51.0,35.6,5,raikkonen,2:13.153,ricciardo,2:13.445,5.0,2018,34.0
02:07.521,4.0,SOFT,6.0,False,4,1.0,max_verstappen,0,15.9,True,52.0,34.0,5,raikkonen,2:08.360,ricciardo,2:08.545,5.0,2018,34.0
02:11.713,5.0,SOFT,7.0,False,4,1.0,max_verstappen,0,16.1,True,52.4,36.2,5,raikkonen,2:10.206,ricciardo,2:10.178,5.0,2018,34.0
02:10.817,6.0,SOFT,8.0,False,4,1.0,max_verstappen,0,16.7,False,51.5,36.6,5,raikkonen,2:12.584,ricciardo,2:10.561,5.0,2018,34.0
01:25.139,7.0,SOFT,9.0,False,1,1.0,max_verstappen,0,16.4,False,50.3,36.7,5,raikkonen,1:24.405,ricciardo,1:27.165,5.0,2018,34.0
01:23.711,8.0,SOFT,10.0,False,1,1.0,max_verstappen,0,16.5,True,51.0,36.5,5,raikkonen,1:23.722,ricciardo,1:23.567,5.0,2018,34.0
01:23.025,9.0,SOFT,11.0,False,1,1.0,max_verstappen,0,16.3,True,51.4,35.4,5,raikkonen,1:22.777,ricciardo,1:22.746,5.0,2018,34.0
01:23.065,10.0,SOFT,12.0,False,1,1.0,max_verstappen,0,16.2,True,51.0,35.1,5,raikkonen,1:22.723,ricciardo,1:22.555,5.0,2018,34.0
01:22.627,11.0,SOFT,13.0,False,1,1.0,max_verstappen,0,16.4,True,52.4,35.7,5,raikkonen,1:22.730,ricciardo,1:22.573,5.0,2018,34.0
01:22.552,12.0,SOFT,14.0,False,1,1.0,max_verstappen,0,16.6,True,50.7,36.3,5,raikkonen,1:22.641,ricciardo,1:22.345,5.0,2018,34.0
01:22.611,13.0,SOFT,15.0,False,1,1.0,max_verstappen,0,16.5,True,50.2,35.8,5,raikkonen,1:22.644,ricciardo,1:22.243,5.0,2018,34.0
01:22.357,14.0,SOFT,16.0,False,1,1.0,max_verstappen,0,16.4,True,51.8,33.2,5,raikkonen,1:22.270,ricciardo,1:22.595,5.0,2018,34.0
01:22.242,15.0,SOFT,17.0,False,1,1.0,max_verstappen,0,16.2,True,51.6,32.6,5,raikkonen,1:22.250,ricciardo,1:22.454,5.0,2018,34.0
01:22.104,16.0,SOFT,18.0,False,1,1.0,max_verstappen,0,16.0,True,53.0,32.2,5,raikkonen,1:22.248,ricciardo,1:22.368,5.0,2018,34.0
01:22.115,17.0,SOFT,19.0,False,1,1.0,max_verstappen,0,16.0,True,51.9,31.8,5,raikkonen,1:21.985,ricciardo,1:22.497,5.0,2018,34.0
01:22.294,18.0,SOFT,20.0,False,1,1.0,max_verstappen,0,15.8,True,52.8,31.4,4,raikkonen,1:22.169,ricciardo,1:22.314,5.0,2018,34.0
01:21.964,19.0,SOFT,21.0,False,1,1.0,max_verstappen,0,15.8,True,53.5,30.8,4,raikkonen,1:21.972,ricciardo,1:22.283,5.0,2018,34.0
01:21.924,20.0,SOFT,22.0,False,1,1.0,max_verstappen,0,15.8,True,53.8,30.8,3,raikkonen,1:21.993,ricciardo,1:22.115,5.0,2018,34.0
01:21.709,21.0,SOFT,23.0,False,1,1.0,max_verstappen,0,15.9,True,53.3,30.6,3,raikkonen,1:21.963,ricciardo,1:21.910,5.0,2018,34.0
01:21.798,22.0,SOFT,24.0,False,1,1.0,max_verstappen,0,15.7,False,52.8,29.7,3,raikkonen,1:21.946,ricciardo,1:22.311,5.0,2018,34.0
01:21.909,23.0,SOFT,25.0,False,1,1.0,max_verstappen,0,15.7,True,53.3,30.2,3,raikkonen,1:21.531,ricciardo,1:21.895,5.0,2018,34.0
01:22.241,24.0,SOFT,26.0,False,1,1.0,max_verstappen,0,15.7,True,53.3,29.8,2,hamilton,1:21.662,raikkonen,1:25.384,5.0,2018,34.0
01:21.290,25.0,SOFT,27.0,False,1,1.0,max_verstappen,0,15.8,True,53.5,29.7,2,hamilton,1:24.565,ricciardo,1:21.736,5.0,2018,34.0
01:21.192,26.0,SOFT,28.0,False,1,1.0,max_verstappen,0,15.8,True,53.2,29.6,1,sirotkin,1:22.970,hamilton,1:40.689,5.0,2018,34.0
01:21.370,27.0,SOFT,29.0,False,1,1.0,max_verstappen,0,15.8,True,53.7,29.3,1,sirotkin,1:26.622,hamilton,1:20.131,5.0,2018,34.0
01:20.603,28.0,SOFT,30.0,False,1,1.0,max_verstappen,0,15.9,True,53.3,29.6,1,sirotkin,1:25.144,hamilton,1:20.711,5.0,2018,34.0
01:21.396,29.0,SOFT,31.0,False,1,1.0,max_verstappen,0,15.7,True,53.3,29.6,1,sirotkin,1:23.875,hamilton,1:20.713,5.0,2018,34.0
01:21.372,30.0,SOFT,32.0,False,1,1.0,max_verstappen,0,15.6,True,53.8,29.0,1,ocon,2:07.590,hamilton,1:21.074,5.0,2018,34.0
01:21.366,31.0,SOFT,33.0,False,1,1.0,max_verstappen,0,15.6,True,54.5,28.9,1,ocon,1:22.922,hamilton,1:20.948,5.0,2018,34.0
