LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,Piloto,makeStop,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,anyo,nextPit
0,1.0,,,,2,,vettel,0,28.1,False,45.9,33.2,1,perez,1:49.038,bottas,1:36.705,1.0,2018,17.0
01:40.505,2.0,,,,26,,vettel,0,28.1,False,45.7,33.3,1,max_verstappen,2:57.106,bottas,1:41.541,1.0,2018,17.0
02:10.679,3.0,SUPERSOFT,4.0,False,6,1.0,vettel,1,28.3,False,45.1,33.3,1,max_verstappen,2:08.112,bottas,2:09.303,1.0,2018,17.0
01:56.550,4.0,SUPERSOFT,5.0,False,67,1.0,vettel,0,28.3,False,44.7,33.3,1,leclerc,2:05.593,bottas,1:56.756,1.0,2018,17.0
01:35.721,5.0,SUPERSOFT,6.0,False,2,1.0,vettel,0,28.2,False,44.9,33.0,1,leclerc,1:36.911,bottas,1:36.329,1.0,2018,17.0
01:35.369,6.0,SUPERSOFT,7.0,False,2,1.0,vettel,0,28.2,False,44.9,33.1,1,leclerc,1:36.615,bottas,1:35.692,1.0,2018,17.0
01:35.521,7.0,SUPERSOFT,8.0,False,1,1.0,vettel,0,28.2,False,44.9,33.1,1,leclerc,1:37.330,bottas,1:35.756,1.0,2018,17.0
01:35.695,8.0,SUPERSOFT,9.0,False,1,1.0,vettel,0,28.2,False,45.0,32.8,1,leclerc,1:37.538,bottas,1:35.939,1.0,2018,17.0
01:35.815,9.0,SUPERSOFT,10.0,False,1,1.0,vettel,0,28.1,False,45.0,32.8,1,leclerc,1:37.514,bottas,1:35.885,1.0,2018,17.0
01:35.721,10.0,SUPERSOFT,11.0,False,1,1.0,vettel,0,28.1,False,44.6,32.8,1,perez,1:55.936,bottas,1:35.925,1.0,2018,17.0
01:35.969,11.0,SUPERSOFT,12.0,False,2,1.0,vettel,0,28.2,False,44.7,32.7,1,stroll,2:05.541,bottas,1:36.267,1.0,2018,17.0
01:36.097,12.0,SUPERSOFT,13.0,False,1,1.0,vettel,0,28.2,False,44.7,32.7,1,stroll,1:36.820,bottas,1:36.126,1.0,2018,17.0
01:36.296,13.0,SUPERSOFT,14.0,False,1,1.0,vettel,0,28.2,False,44.8,32.8,1,stroll,1:37.083,bottas,1:36.071,1.0,2018,17.0
01:36.494,14.0,SUPERSOFT,15.0,False,1,1.0,vettel,0,28.2,False,44.8,32.8,1,stroll,1:37.873,bottas,1:36.274,1.0,2018,17.0
01:36.432,15.0,SUPERSOFT,16.0,False,1,1.0,vettel,0,28.1,False,45.1,32.8,1,stroll,1:37.851,bottas,1:36.207,1.0,2018,17.0
01:36.593,16.0,SUPERSOFT,17.0,False,1,1.0,vettel,0,28.2,False,45.0,32.6,1,stroll,1:37.940,bottas,1:36.296,1.0,2018,17.0
01:39.310,17.0,SUPERSOFT,18.0,False,1,1.0,vettel,0,28.3,False,44.6,32.7,1,stroll,1:37.657,bottas,1:36.084,1.0,2018,56.0
01:54.708,18.0,SUPERSOFT,19.0,False,1,1.0,vettel,0,28.2,False,45.0,32.4,2,bottas,1:36.364,raikkonen,1:36.980,1.0,2018,56.0
01:34.696,19.0,SOFT,1.0,True,1,2.0,vettel,1,28.3,False,44.5,32.5,4,hamilton,1:36.276,brendon_hartley,1:37.988,1.0,2018,56.0
01:34.453,20.0,SOFT,2.0,True,1,2.0,vettel,0,28.3,False,44.7,32.4,3,hamilton,1:35.978,raikkonen,1:54.794,1.0,2018,56.0
01:34.661,21.0,SOFT,3.0,True,1,2.0,vettel,0,28.0,False,45.8,32.2,2,hamilton,1:36.174,bottas,1:56.583,1.0,2018,56.0
01:34.613,22.0,SOFT,4.0,True,1,2.0,vettel,0,28.1,False,46.4,32.2,2,hamilton,1:36.046,bottas,1:33.740,1.0,2018,56.0
01:35.033,23.0,SOFT,5.0,True,1,2.0,vettel,0,28.1,False,46.2,32.2,2,hamilton,1:36.113,bottas,1:34.729,1.0,2018,56.0
01:36.302,24.0,SOFT,6.0,True,1,2.0,vettel,0,28.1,False,46.4,32.2,2,hamilton,1:36.373,bottas,1:34.586,1.0,2018,56.0
01:34.589,25.0,SOFT,7.0,True,1,2.0,vettel,0,28.2,False,46.2,32.2,2,hamilton,1:36.927,bottas,1:34.430,1.0,2018,56.0
01:34.727,26.0,SOFT,8.0,True,1,2.0,vettel,0,28.1,False,46.6,32.2,1,sirotkin,1:36.771,bottas,1:35.012,1.0,2018,56.0
01:34.944,27.0,SOFT,9.0,True,2,2.0,vettel,0,28.1,False,46.4,32.2,1,sirotkin,1:36.900,bottas,1:34.999,1.0,2018,56.0
01:34.953,28.0,SOFT,10.0,True,1,2.0,vettel,0,28.1,False,46.4,32.0,1,sirotkin,1:36.805,bottas,1:34.633,1.0,2018,56.0
01:35.502,29.0,SOFT,11.0,True,1,2.0,vettel,0,28.1,False,46.7,32.0,1,sirotkin,1:38.768,bottas,1:34.628,1.0,2018,56.0
01:35.315,30.0,SOFT,12.0,True,1,2.0,vettel,0,28.1,False,46.7,32.0,1,stroll,1:42.258,bottas,1:35.011,1.0,2018,56.0
01:34.887,31.0,SOFT,13.0,True,1,2.0,vettel,0,28.0,False,47.3,31.9,1,stroll,1:56.614,bottas,1:35.344,1.0,2018,56.0
01:34.880,32.0,SOFT,14.0,True,1,2.0,vettel,0,27.9,False,47.2,31.8,1,stroll,1:35.266,bottas,1:35.028,1.0,2018,56.0
01:35.089,33.0,SOFT,15.0,True,1,2.0,vettel,0,27.9,False,46.4,31.9,1,stroll,1:35.562,bottas,1:34.922,1.0,2018,56.0
01:34.729,34.0,SOFT,16.0,True,1,2.0,vettel,0,27.9,False,46.4,31.9,1,stroll,1:35.589,bottas,1:34.986,1.0,2018,56.0
01:34.812,35.0,SOFT,17.0,True,1,2.0,vettel,0,27.9,False,46.7,31.9,1,leclerc,1:57.016,bottas,1:35.493,1.0,2018,56.0
01:34.591,36.0,SOFT,18.0,True,1,2.0,vettel,0,27.9,False,46.8,31.7,1,stroll,1:38.149,bottas,1:34.985,1.0,2018,56.0
01:34.597,37.0,SOFT,19.0,True,1,2.0,vettel,0,27.9,False,46.7,31.8,1,stroll,1:36.564,bottas,1:35.235,1.0,2018,56.0
01:34.748,38.0,SOFT,20.0,True,1,2.0,vettel,0,28.1,False,46.8,31.8,1,stroll,1:36.036,bottas,1:35.216,1.0,2018,56.0
01:34.800,39.0,SOFT,21.0,True,1,2.0,vettel,0,28.1,False,46.8,31.8,1,stroll,1:35.996,bottas,1:35.206,1.0,2018,56.0
01:35.077,40.0,SOFT,22.0,True,2,2.0,vettel,0,28.0,False,47.4,31.8,1,stroll,1:36.048,bottas,1:35.385,1.0,2018,56.0
01:34.985,41.0,SOFT,23.0,True,2,2.0,vettel,0,28.1,False,47.7,31.7,1,sirotkin,1:56.951,bottas,1:34.874,1.0,2018,56.0
01:35.078,42.0,SOFT,24.0,True,1,2.0,vettel,0,27.9,False,48.3,31.7,1,sirotkin,1:34.563,bottas,1:35.186,1.0,2018,56.0
01:35.141,43.0,SOFT,25.0,True,1,2.0,vettel,0,27.9,False,48.3,31.7,1,sirotkin,1:34.646,bottas,1:35.744,1.0,2018,56.0
01:35.482,44.0,SOFT,26.0,True,1,2.0,vettel,0,28.0,False,49.9,31.9,1,sirotkin,1:35.005,bottas,1:34.546,1.0,2018,56.0
01:35.437,45.0,SOFT,27.0,True,1,2.0,vettel,0,27.9,False,50.8,31.4,1,sirotkin,1:34.981,bottas,1:34.632,1.0,2018,56.0
01:35.019,46.0,SOFT,28.0,True,1,2.0,vettel,0,27.6,False,52.5,31.1,1,sirotkin,1:35.356,bottas,1:34.491,1.0,2018,56.0
01:35.266,47.0,SOFT,29.0,True,1,2.0,vettel,0,27.6,False,52.5,31.1,1,sirotkin,1:35.397,bottas,1:35.188,1.0,2018,56.0
01:35.302,48.0,SOFT,30.0,True,1,2.0,vettel,0,27.6,False,52.8,31.1,1,sirotkin,1:35.381,bottas,1:34.733,1.0,2018,56.0
01:35.334,49.0,SOFT,31.0,True,1,2.0,vettel,0,27.5,False,52.9,31.1,1,sirotkin,1:35.636,bottas,1:35.198,1.0,2018,56.0
01:35.406,50.0,SOFT,32.0,True,1,2.0,vettel,0,27.6,False,52.3,31.3,1,sirotkin,1:35.674,bottas,1:34.648,1.0,2018,56.0
01:35.412,51.0,SOFT,33.0,True,1,2.0,vettel,0,27.5,False,52.3,31.2,1,sirotkin,1:36.274,bottas,1:34.460,1.0,2018,56.0
01:35.805,52.0,SOFT,34.0,True,1,2.0,vettel,0,27.5,False,52.1,31.3,1,sirotkin,1:36.686,bottas,1:34.599,1.0,2018,56.0
01:35.778,53.0,SOFT,35.0,True,1,2.0,vettel,0,27.5,False,52.1,31.3,1,sirotkin,1:36.379,bottas,1:34.622,1.0,2018,56.0
01:35.947,54.0,SOFT,36.0,True,1,2.0,vettel,0,27.5,False,52.1,31.3,1,sirotkin,1:38.146,bottas,1:35.428,1.0,2018,56.0
01:36.625,55.0,SOFT,37.0,True,1,2.0,vettel,0,27.6,False,51.6,31.4,1,sirotkin,1:37.680,bottas,1:35.614,1.0,2018,56.0
01:37.033,56.0,SOFT,38.0,True,1,2.0,vettel,0,27.6,False,51.2,31.3,1,sirotkin,1:36.820,bottas,1:36.364,1.0,2018,56.0
0,1.0,,,,2,,bottas,0,28.1,False,45.9,33.2,2,vettel,1:35.238,raikkonen,1:37.661,3.0,2018,19.0
01:41.541,2.0,SUPERSOFT,4.0,False,26,1.0,bottas,1,28.1,False,45.7,33.3,2,vettel,1:40.505,raikkonen,1:43.586,3.0,2018,19.0
02:09.303,3.0,SUPERSOFT,5.0,False,6,1.0,bottas,0,28.3,False,45.1,33.3,2,vettel,2:10.679,raikkonen,2:08.006,3.0,2018,19.0
01:56.756,4.0,SUPERSOFT,6.0,False,67,1.0,bottas,0,28.3,False,44.7,33.3,2,vettel,1:56.550,raikkonen,1:57.964,3.0,2018,19.0
01:36.329,5.0,SUPERSOFT,7.0,False,2,1.0,bottas,0,28.2,False,44.9,33.0,2,vettel,1:35.721,raikkonen,1:35.960,3.0,2018,19.0
01:35.692,6.0,SUPERSOFT,8.0,False,2,1.0,bottas,0,28.2,False,44.9,33.1,2,vettel,1:35.369,raikkonen,1:35.755,3.0,2018,19.0
01:35.756,7.0,SUPERSOFT,9.0,False,1,1.0,bottas,0,28.2,False,44.9,33.1,2,vettel,1:35.521,raikkonen,1:35.804,3.0,2018,19.0
01:35.939,8.0,SUPERSOFT,10.0,False,1,1.0,bottas,0,28.2,False,45.0,32.8,2,vettel,1:35.695,raikkonen,1:36.028,3.0,2018,19.0
01:35.885,9.0,SUPERSOFT,11.0,False,1,1.0,bottas,0,28.1,False,45.0,32.8,2,vettel,1:35.815,raikkonen,1:36.161,3.0,2018,19.0
01:35.925,10.0,SUPERSOFT,12.0,False,1,1.0,bottas,0,28.1,False,44.6,32.8,2,vettel,1:35.721,raikkonen,1:36.081,3.0,2018,19.0
01:36.267,11.0,SUPERSOFT,13.0,False,2,1.0,bottas,0,28.2,False,44.7,32.7,2,vettel,1:35.969,raikkonen,1:36.143,3.0,2018,19.0
01:36.071,12.0,SUPERSOFT,14.0,False,1,1.0,bottas,0,28.2,False,44.7,32.7,2,vettel,1:36.179,raikkonen,1:36.165,3.0,2018,19.0
01:36.274,13.0,SUPERSOFT,15.0,False,1,1.0,bottas,0,28.2,False,44.8,32.8,2,vettel,1:36.097,raikkonen,1:36.565,3.0,2018,19.0
01:36.207,14.0,SUPERSOFT,16.0,False,1,1.0,bottas,0,28.2,False,45.0,32.8,2,vettel,1:36.296,raikkonen,1:36.368,3.0,2018,19.0
01:36.296,15.0,SUPERSOFT,17.0,False,1,1.0,bottas,0,28.1,False,45.1,32.8,2,vettel,1:36.494,raikkonen,1:36.344,3.0,2018,19.0
01:36.084,16.0,SUPERSOFT,18.0,False,1,1.0,bottas,0,28.2,False,45.0,32.6,2,vettel,1:36.432,raikkonen,1:36.758,3.0,2018,19.0
01:36.364,17.0,SUPERSOFT,19.0,False,1,1.0,bottas,0,28.3,False,44.6,32.7,2,vettel,1:36.593,raikkonen,1:36.756,3.0,2018,19.0
01:36.325,18.0,SUPERSOFT,20.0,False,1,1.0,bottas,0,28.2,False,45.0,32.4,1,stroll,1:37.670,vettel,1:39.310,3.0,2018,19.0
01:39.344,19.0,SUPERSOFT,21.0,False,1,1.0,bottas,0,28.3,False,44.5,32.5,1,stroll,1:37.621,raikkonen,1:39.187,3.0,2018,56.0
01:56.583,20.0,SUPERSOFT,22.0,False,1,1.0,bottas,0,28.3,False,44.7,32.4,1,stroll,1:37.497,hamilton,1:35.978,3.0,2018,56.0
01:33.740,21.0,MEDIUM,1.0,True,1,2.0,bottas,1,28.0,False,45.8,32.2,3,vettel,1:34.453,raikkonen,1:34.411,3.0,2018,56.0
01:34.729,22.0,MEDIUM,2.0,True,1,2.0,bottas,0,28.1,False,46.4,32.2,3,vettel,1:34.661,raikkonen,1:34.337,3.0,2018,56.0
01:34.586,23.0,MEDIUM,3.0,True,1,2.0,bottas,0,28.1,False,46.2,32.2,3,vettel,1:34.613,raikkonen,1:34.587,3.0,2018,56.0
01:34.430,24.0,MEDIUM,4.0,True,1,2.0,bottas,0,28.1,False,46.4,32.2,3,vettel,1:35.033,raikkonen,1:34.706,3.0,2018,56.0
01:35.012,25.0,MEDIUM,5.0,True,1,2.0,bottas,0,28.2,False,46.2,32.2,3,vettel,1:36.302,raikkonen,1:34.766,3.0,2018,56.0
01:34.999,26.0,MEDIUM,6.0,True,1,2.0,bottas,0,28.1,False,46.6,32.2,2,vettel,1:34.589,hamilton,1:40.383,3.0,2018,56.0
01:34.633,27.0,MEDIUM,7.0,True,2,2.0,bottas,0,28.0,False,46.6,32.0,2,vettel,1:34.727,raikkonen,1:34.755,3.0,2018,56.0
01:34.628,28.0,MEDIUM,8.0,True,1,2.0,bottas,0,28.1,False,46.4,32.0,2,vettel,1:34.944,raikkonen,1:34.692,3.0,2018,56.0
01:35.011,29.0,MEDIUM,9.0,True,1,2.0,bottas,0,28.1,False,46.7,32.0,2,vettel,1:34.953,raikkonen,1:34.794,3.0,2018,56.0
01:35.344,30.0,MEDIUM,10.0,True,1,2.0,bottas,0,28.1,False,46.7,32.0,2,vettel,1:35.502,raikkonen,1:34.704,3.0,2018,56.0
01:35.028,31.0,MEDIUM,11.0,True,1,2.0,bottas,0,28.0,False,47.3,31.9,2,vettel,1:35.315,raikkonen,1:34.890,3.0,2018,56.0
01:34.922,32.0,MEDIUM,12.0,True,1,2.0,bottas,0,27.9,False,47.2,31.8,2,vettel,1:34.887,raikkonen,1:35.295,3.0,2018,56.0
01:34.986,33.0,MEDIUM,13.0,True,1,2.0,bottas,0,27.9,False,46.4,31.9,2,vettel,1:34.880,raikkonen,1:34.948,3.0,2018,56.0
01:35.493,34.0,MEDIUM,14.0,True,1,2.0,bottas,0,27.9,False,46.4,31.9,2,vettel,1:35.089,raikkonen,1:35.149,3.0,2018,56.0
01:34.985,35.0,MEDIUM,15.0,True,1,2.0,bottas,0,27.9,False,46.7,31.9,2,vettel,1:34.729,raikkonen,1:37.888,3.0,2018,56.0
01:35.235,36.0,MEDIUM,16.0,True,1,2.0,bottas,0,27.9,False,46.8,31.7,2,vettel,1:34.812,hamilton,1:34.357,3.0,2018,56.0
01:35.216,37.0,MEDIUM,17.0,True,1,2.0,bottas,0,27.9,False,46.7,31.8,2,vettel,1:34.591,hamilton,1:35.084,3.0,2018,56.0
01:35.206,38.0,MEDIUM,18.0,True,1,2.0,bottas,0,28.1,False,46.8,31.8,2,vettel,1:34.597,hamilton,1:34.292,3.0,2018,56.0
01:35.385,39.0,MEDIUM,19.0,True,1,2.0,bottas,0,28.1,False,46.9,31.9,2,vettel,1:34.748,hamilton,1:34.377,3.0,2018,56.0
01:34.874,40.0,MEDIUM,20.0,True,2,2.0,bottas,0,28.0,False,47.4,31.8,2,vettel,1:34.800,hamilton,1:34.191,3.0,2018,56.0
01:35.186,41.0,MEDIUM,21.0,True,2,2.0,bottas,0,28.1,False,47.7,31.7,2,vettel,1:35.077,hamilton,1:34.678,3.0,2018,56.0
01:35.744,42.0,MEDIUM,22.0,True,1,2.0,bottas,0,27.9,False,48.3,31.7,2,vettel,1:34.985,hamilton,1:34.444,3.0,2018,56.0
01:34.546,43.0,MEDIUM,23.0,True,1,2.0,bottas,0,27.9,False,48.3,31.7,2,vettel,1:35.078,hamilton,1:34.540,3.0,2018,56.0
01:34.632,44.0,MEDIUM,24.0,True,1,2.0,bottas,0,28.0,False,49.9,31.9,2,vettel,1:35.141,hamilton,1:34.784,3.0,2018,56.0
01:34.491,45.0,MEDIUM,25.0,True,1,2.0,bottas,0,27.9,False,50.8,31.4,2,vettel,1:35.482,hamilton,1:34.940,3.0,2018,56.0
01:35.188,46.0,MEDIUM,26.0,True,1,2.0,bottas,0,27.6,False,52.5,31.1,2,vettel,1:35.437,hamilton,1:37.091,3.0,2018,56.0
01:34.733,47.0,MEDIUM,27.0,True,1,2.0,bottas,0,27.6,False,52.5,31.1,2,vettel,1:35.019,hamilton,1:35.073,3.0,2018,56.0
01:35.198,48.0,MEDIUM,28.0,True,1,2.0,bottas,0,27.6,False,52.8,31.1,2,vettel,1:35.266,hamilton,1:35.012,3.0,2018,56.0
01:34.648,49.0,MEDIUM,29.0,True,1,2.0,bottas,0,27.5,False,52.9,31.1,2,vettel,1:35.302,hamilton,1:35.385,3.0,2018,56.0
01:34.460,50.0,MEDIUM,30.0,True,1,2.0,bottas,0,27.6,False,52.3,31.3,2,vettel,1:35.334,hamilton,1:34.671,3.0,2018,56.0
01:34.599,51.0,MEDIUM,31.0,True,1,2.0,bottas,0,27.5,False,52.3,31.2,2,vettel,1:35.406,hamilton,1:33.953,3.0,2018,56.0
01:34.622,52.0,MEDIUM,32.0,True,1,2.0,bottas,0,27.5,False,52.1,31.3,2,vettel,1:35.412,hamilton,1:33.987,3.0,2018,56.0
01:35.428,53.0,MEDIUM,33.0,True,1,2.0,bottas,0,27.5,False,52.1,31.3,2,vettel,1:35.805,hamilton,1:34.829,3.0,2018,56.0
01:35.614,54.0,MEDIUM,34.0,True,1,2.0,bottas,0,27.5,False,52.1,31.3,2,vettel,1:35.778,hamilton,1:34.950,3.0,2018,56.0
01:36.364,55.0,MEDIUM,35.0,True,1,2.0,bottas,0,27.6,False,51.6,31.4,2,vettel,1:35.947,hamilton,1:34.558,3.0,2018,56.0
01:36.972,56.0,MEDIUM,36.0,True,1,2.0,bottas,0,27.6,False,51.2,31.3,2,vettel,1:36.625,hamilton,1:34.122,3.0,2018,56.0
0,1.0,,,,2,,hamilton,0,28.1,False,45.9,33.2,10,alonso,1:42.922,max_verstappen,1:43.654,9.0,2018,25.0
01:49.218,2.0,SOFT,4.0,False,26,1.0,hamilton,1,28.2,False,45.3,33.3,9,alonso,1:48.812,brendon_hartley,1:51.224,9.0,2018,25.0
02:08.522,3.0,SOFT,5.0,False,6,1.0,hamilton,0,28.3,False,45.1,33.3,9,alonso,2:08.668,brendon_hartley,2:06.814,9.0,2018,25.0
01:53.636,4.0,SOFT,6.0,False,67,1.0,hamilton,0,28.3,False,44.7,33.3,9,alonso,1:54.298,brendon_hartley,1:54.140,9.0,2018,25.0
01:36.932,5.0,SOFT,7.0,False,2,1.0,hamilton,0,28.2,False,44.9,33.0,6,kevin_magnussen,1:38.621,hulkenberg,1:38.243,9.0,2018,25.0
01:35.913,6.0,SOFT,8.0,False,2,1.0,hamilton,0,28.2,False,44.9,33.1,5,gasly,1:36.957,kevin_magnussen,1:38.061,9.0,2018,25.0
01:36.551,7.0,SOFT,9.0,False,1,1.0,hamilton,0,28.2,False,45.0,32.8,5,gasly,1:36.862,kevin_magnussen,1:37.690,9.0,2018,25.0
01:35.436,8.0,SOFT,10.0,False,1,1.0,hamilton,0,28.2,False,45.0,32.8,4,raikkonen,1:36.028,gasly,1:37.935,9.0,2018,25.0
01:35.861,9.0,SOFT,11.0,False,1,1.0,hamilton,0,28.1,False,45.0,32.8,4,raikkonen,1:36.161,gasly,1:38.113,9.0,2018,25.0
01:36.253,10.0,SOFT,12.0,False,1,1.0,hamilton,0,28.1,False,44.6,32.8,4,raikkonen,1:36.081,gasly,1:37.029,9.0,2018,25.0
01:35.766,11.0,SOFT,13.0,False,2,1.0,hamilton,0,28.2,False,44.7,32.7,4,raikkonen,1:36.143,gasly,1:37.028,9.0,2018,25.0
01:36.254,12.0,SOFT,14.0,False,1,1.0,hamilton,0,28.2,False,44.8,32.8,4,raikkonen,1:36.165,gasly,1:37.113,9.0,2018,25.0
01:36.350,13.0,SOFT,15.0,False,1,1.0,hamilton,0,28.2,False,44.8,32.8,4,raikkonen,1:36.565,gasly,1:37.152,9.0,2018,25.0
01:36.089,14.0,SOFT,16.0,False,1,1.0,hamilton,0,28.2,False,45.0,32.8,4,raikkonen,1:36.368,gasly,1:37.084,9.0,2018,25.0
01:36.054,15.0,SOFT,17.0,False,1,1.0,hamilton,0,28.1,False,45.1,32.8,4,raikkonen,1:36.344,gasly,1:39.656,9.0,2018,25.0
01:36.153,16.0,SOFT,18.0,False,1,1.0,hamilton,0,28.2,False,45.0,32.6,4,raikkonen,1:36.758,brendon_hartley,1:38.070,9.0,2018,25.0
01:36.127,17.0,SOFT,19.0,False,1,1.0,hamilton,0,28.3,False,44.6,32.7,4,raikkonen,1:36.756,brendon_hartley,1:37.965,9.0,2018,25.0
01:36.276,18.0,SOFT,20.0,False,1,1.0,hamilton,0,28.2,False,45.0,32.4,4,raikkonen,1:36.980,brendon_hartley,1:38.282,9.0,2018,25.0
01:35.978,19.0,SOFT,21.0,False,1,1.0,hamilton,0,28.3,False,44.5,32.5,3,raikkonen,1:39.187,vettel,1:54.708,9.0,2018,25.0
01:36.174,20.0,SOFT,22.0,False,1,1.0,hamilton,0,28.3,False,44.7,32.4,2,bottas,1:39.344,vettel,1:34.696,9.0,2018,25.0
01:36.046,21.0,SOFT,23.0,False,1,1.0,hamilton,0,28.0,False,45.8,32.2,1,brendon_hartley,2:10.979,vettel,1:34.453,9.0,2018,25.0
01:36.113,22.0,SOFT,24.0,False,1,1.0,hamilton,0,28.1,False,46.4,32.2,1,stroll,1:38.770,vettel,1:34.661,9.0,2018,25.0
01:36.373,23.0,SOFT,25.0,False,1,1.0,hamilton,0,28.1,False,46.2,32.2,1,sirotkin,1:57.826,vettel,1:34.613,9.0,2018,25.0
01:36.927,24.0,SOFT,26.0,False,1,1.0,hamilton,0,28.1,False,46.4,32.2,1,sirotkin,1:35.857,vettel,1:35.033,9.0,2018,25.0
01:40.383,25.0,SOFT,27.0,False,1,1.0,hamilton,0,28.2,False,46.2,32.2,1,sirotkin,1:36.450,vettel,1:36.302,9.0,2018,56.0
01:54.547,26.0,SOFT,28.0,False,1,1.0,hamilton,0,28.1,False,46.6,32.2,3,bottas,1:35.012,raikkonen,1:34.741,9.0,2018,56.0
01:34.126,27.0,MEDIUM,1.0,True,2,2.0,hamilton,1,28.0,False,46.6,32.0,4,raikkonen,1:34.755,gasly,1:36.089,9.0,2018,56.0
01:34.274,28.0,MEDIUM,2.0,True,1,2.0,hamilton,0,28.1,False,46.4,32.0,4,raikkonen,1:34.692,gasly,1:36.066,9.0,2018,56.0
01:34.595,29.0,MEDIUM,3.0,True,1,2.0,hamilton,0,28.1,False,46.7,32.0,4,raikkonen,1:34.794,gasly,1:35.978,9.0,2018,56.0
01:34.421,30.0,MEDIUM,4.0,True,1,2.0,hamilton,0,28.0,False,47.1,31.9,4,raikkonen,1:34.704,gasly,1:36.105,9.0,2018,56.0
01:34.376,31.0,MEDIUM,5.0,True,1,2.0,hamilton,0,28.0,False,47.3,31.9,4,raikkonen,1:34.890,gasly,1:36.421,9.0,2018,56.0
01:34.373,32.0,MEDIUM,6.0,True,1,2.0,hamilton,0,27.9,False,46.8,31.8,4,raikkonen,1:35.295,gasly,1:36.281,9.0,2018,56.0
01:34.424,33.0,MEDIUM,7.0,True,1,2.0,hamilton,0,27.9,False,46.4,31.9,4,raikkonen,1:34.948,gasly,1:36.446,9.0,2018,56.0
01:34.309,34.0,MEDIUM,8.0,True,1,2.0,hamilton,0,27.9,False,46.4,31.9,4,raikkonen,1:35.149,gasly,1:39.077,9.0,2018,56.0
01:34.357,35.0,MEDIUM,9.0,True,1,2.0,hamilton,0,27.9,False,46.7,31.9,4,raikkonen,1:37.888,hulkenberg,1:36.952,9.0,2018,56.0
01:35.084,36.0,MEDIUM,10.0,True,1,2.0,hamilton,0,27.9,False,46.8,31.7,3,bottas,1:34.985,hulkenberg,1:36.906,9.0,2018,56.0
01:34.292,37.0,MEDIUM,11.0,True,1,2.0,hamilton,0,27.9,False,46.7,31.8,3,bottas,1:35.235,hulkenberg,1:36.873,9.0,2018,56.0
01:34.377,38.0,MEDIUM,12.0,True,1,2.0,hamilton,0,28.1,False,46.8,31.8,3,bottas,1:35.216,hulkenberg,1:36.691,9.0,2018,56.0
01:34.191,39.0,MEDIUM,13.0,True,1,2.0,hamilton,0,28.1,False,46.9,31.9,3,bottas,1:35.206,hulkenberg,1:39.445,9.0,2018,56.0
01:34.678,40.0,MEDIUM,14.0,True,2,2.0,hamilton,0,28.0,False,47.4,31.8,3,bottas,1:35.385,gasly,1:35.052,9.0,2018,56.0
01:34.444,41.0,MEDIUM,15.0,True,1,2.0,hamilton,0,28.1,False,47.7,31.7,3,bottas,1:34.874,gasly,1:34.943,9.0,2018,56.0
01:34.540,42.0,MEDIUM,16.0,True,1,2.0,hamilton,0,27.9,False,48.3,31.7,3,bottas,1:35.186,gasly,1:35.021,9.0,2018,56.0
01:34.784,43.0,MEDIUM,17.0,True,1,2.0,hamilton,0,27.9,False,48.3,31.7,3,bottas,1:35.744,gasly,1:35.056,9.0,2018,56.0
01:34.940,44.0,MEDIUM,18.0,True,1,2.0,hamilton,0,28.0,False,49.9,31.9,3,bottas,1:34.546,gasly,1:34.940,9.0,2018,56.0
01:37.091,45.0,MEDIUM,19.0,True,1,2.0,hamilton,0,27.9,False,50.8,31.4,3,bottas,1:34.632,gasly,1:34.938,9.0,2018,56.0
01:35.073,46.0,MEDIUM,20.0,True,1,2.0,hamilton,0,27.6,False,52.5,31.1,3,bottas,1:34.491,gasly,1:34.863,9.0,2018,56.0
01:35.012,47.0,MEDIUM,21.0,True,1,2.0,hamilton,0,27.6,False,52.5,31.1,3,bottas,1:35.188,gasly,1:35.081,9.0,2018,56.0
01:35.385,48.0,MEDIUM,22.0,True,1,2.0,hamilton,0,27.6,False,52.8,31.1,3,bottas,1:34.733,gasly,1:35.328,9.0,2018,56.0
01:34.671,49.0,MEDIUM,23.0,True,1,2.0,hamilton,0,27.5,False,52.7,31.1,3,bottas,1:35.198,gasly,1:35.131,9.0,2018,56.0
01:33.953,50.0,MEDIUM,24.0,True,1,2.0,hamilton,0,27.6,False,52.3,31.3,3,bottas,1:34.648,gasly,1:34.901,9.0,2018,56.0
01:33.987,51.0,MEDIUM,25.0,True,1,2.0,hamilton,0,27.5,False,52.3,31.2,3,bottas,1:34.460,gasly,1:35.185,9.0,2018,56.0
01:34.829,52.0,MEDIUM,26.0,True,1,2.0,hamilton,0,27.5,False,52.1,31.3,3,bottas,1:34.599,gasly,1:35.109,9.0,2018,56.0
01:34.950,53.0,MEDIUM,27.0,True,1,2.0,hamilton,0,27.5,False,52.1,31.3,3,bottas,1:34.622,gasly,1:35.142,9.0,2018,56.0
01:34.558,54.0,MEDIUM,28.0,True,1,2.0,hamilton,0,27.5,False,51.9,31.3,3,bottas,1:35.428,gasly,1:35.006,9.0,2018,56.0
