LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,nextPit
01:22.701,61.0,SOFT,26.0,True,1,2.0,30.0,False,57.1,46.4,11,norris,1:23.869,kvyat,1:22.695,13.0,65.0
01:23.710,62.0,SOFT,27.0,True,1,2.0,29.9,False,57.0,46.5,11,norris,1:23.503,kvyat,1:23.103,13.0,65.0
01:23.123,63.0,SOFT,28.0,True,1,2.0,29.7,False,57.5,45.0,11,norris,1:23.310,kvyat,1:23.250,13.0,65.0
01:24.095,64.0,SOFT,29.0,True,1,2.0,29.7,False,57.9,46.2,11,norris,1:24.447,kvyat,1:23.559,13.0,65.0
01:24.306,65.0,SOFT,30.0,True,1,2.0,29.6,False,58.3,46.4,11,norris,1:24.161,kvyat,1:24.578,13.0,65.0
0,1.0,SOFT,4.0,False,1,1.0,21.5,False,57.7,31.7,5,bottas,1:30.174,perez,1:31.943,7.0,25.0
01:25.429,2.0,SOFT,5.0,False,1,1.0,21.7,False,58.0,31.6,5,bottas,1:25.251,perez,1:25.241,7.0,25.0
01:24.680,3.0,SOFT,6.0,False,1,1.0,21.7,False,57.9,31.8,5,bottas,1:24.121,perez,1:24.792,7.0,25.0
01:24.436,4.0,SOFT,7.0,False,1,1.0,21.8,False,58.5,31.6,5,bottas,1:24.192,perez,1:24.723,7.0,25.0
01:24.411,5.0,SOFT,8.0,False,1,1.0,21.8,False,57.9,31.6,5,bottas,1:24.784,perez,1:24.067,7.0,25.0
01:24.468,6.0,SOFT,9.0,False,1,1.0,21.8,False,58.4,31.0,5,bottas,1:23.802,perez,1:24.544,7.0,25.0
01:24.212,7.0,SOFT,10.0,False,1,1.0,21.7,False,58.1,30.8,5,bottas,1:23.896,perez,1:24.305,7.0,25.0
01:32.522,8.0,SOFT,11.0,False,24,1.0,21.6,False,58.2,30.7,5,bottas,1:32.075,perez,1:33.466,7.0,25.0
02:00.615,9.0,SOFT,12.0,False,4,1.0,21.7,False,57.4,31.0,5,bottas,2:02.218,perez,1:59.695,7.0,25.0
02:16.222,10.0,SOFT,13.0,False,4,1.0,21.8,False,57.7,31.4,5,bottas,2:16.909,perez,2:16.144,7.0,25.0
01:25.621,11.0,SOFT,14.0,False,1,1.0,21.9,False,57.3,31.6,5,bottas,1:25.078,perez,1:25.649,7.0,25.0
01:24.598,12.0,SOFT,15.0,False,1,1.0,21.9,False,57.7,31.8,5,bottas,1:24.108,perez,1:24.816,7.0,25.0
01:24.619,13.0,SOFT,16.0,False,1,1.0,22.0,False,57.7,32.5,5,bottas,1:23.988,perez,1:24.437,7.0,25.0
01:24.666,14.0,SOFT,17.0,False,1,1.0,22.0,False,57.0,32.7,5,bottas,1:23.881,perez,1:25.046,7.0,25.0
01:24.923,15.0,SOFT,18.0,False,1,1.0,22.3,False,55.9,32.7,5,bottas,1:24.035,perez,1:24.989,7.0,25.0
01:24.705,16.0,SOFT,19.0,False,1,1.0,22.3,False,56.0,32.4,5,bottas,1:23.898,perez,1:24.563,7.0,25.0
