LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,nextPit
01:51.032,53,MEDIUM,32.0,False,4,3.0,29.3,False,32.3,48.9,3,hamilton,2:00.866,albon,1:53.584,6.0,66
01:43.868,54,MEDIUM,33.0,False,4,3.0,28.7,False,33.7,48.9,3,hamilton,1:39.068,albon,1:37.290,6.0,66
01:35.607,55,MEDIUM,34.0,False,4,3.0,28.7,False,34.6,49.4,3,hamilton,1:37.528,albon,1:39.511,6.0,66
01:09.426,56,MEDIUM,35.0,False,1,3.0,29.1,False,33.8,49.8,3,hamilton,1:54.149,albon,1:54.081,6.0,66
01:08.748,57,MEDIUM,36.0,False,1,3.0,29.3,False,33.6,49.8,3,hamilton,1:57.246,albon,1:56.349,6.0,66
01:08.305,58,MEDIUM,37.0,False,1,3.0,29.3,False,33.5,49.8,3,hamilton,1:50.103,albon,1:51.006,6.0,66
01:08.554,59,MEDIUM,38.0,False,1,3.0,29.3,False,33.8,49.3,4,albon,1:41.457,norris,1:43.284,6.0,66
01:08.546,60,MEDIUM,39.0,False,1,3.0,29.3,False,34.0,49.0,4,albon,1:36.508,norris,1:33.893,6.0,66
01:09.858,61,MEDIUM,40.0,False,1,3.0,29.8,False,33.1,49.5,3,hamilton,1:09.036,norris,1:09.662,6.0,66
01:08.374,62,MEDIUM,41.0,False,1,3.0,29.8,False,33.4,49.5,3,hamilton,1:08.578,norris,1:08.923,6.0,66
01:08.921,63,MEDIUM,42.0,False,1,3.0,29.7,False,33.6,49.0,3,hamilton,1:08.572,norris,1:08.362,6.0,66
01:10.695,64,MEDIUM,43.0,False,2,3.0,29.8,False,32.9,48.4,3,hamilton,1:08.535,leclerc,1:07.901,6.0,66
01:08.718,65,MEDIUM,44.0,False,2,3.0,30.0,False,32.0,48.1,3,hamilton,1:08.182,leclerc,1:08.339,6.0,66
01:10.280,66,MEDIUM,45.0,False,1,3.0,29.9,False,32.3,48.1,4,leclerc,1:08.020,norris,1:09.211,6.0,66
0,1,SOFT,4.0,False,2,1.0,26.5,False,35.5,51.5,4,norris,1:14.772,bottas,1:16.145,4.0,26
01:11.136,2,SOFT,5.0,False,1,1.0,26.7,False,34.7,52.5,4,norris,1:11.113,bottas,1:11.634,4.0,26
01:10.891,3,SOFT,6.0,False,1,1.0,26.6,False,34.4,52.3,4,norris,1:10.768,bottas,1:11.394,4.0,26
01:10.517,4,SOFT,7.0,False,1,1.0,26.6,False,34.4,51.8,4,norris,1:10.731,bottas,1:10.555,4.0,26
01:10.836,5,SOFT,8.0,False,1,1.0,26.6,False,32.3,52.2,4,norris,1:10.642,bottas,1:10.541,4.0,26
01:10.817,6,SOFT,9.0,False,1,1.0,26.5,False,33.3,52.5,4,norris,1:10.971,bottas,1:10.935,4.0,26
01:10.913,7,SOFT,10.0,False,1,1.0,26.5,False,33.5,52.2,4,norris,1:10.987,bottas,1:11.229,4.0,26
01:11.295,8,SOFT,11.0,False,1,1.0,26.6,False,32.7,52.3,4,norris,1:11.203,bottas,1:10.883,4.0,26
01:11.141,9,SOFT,12.0,False,1,1.0,26.7,False,33.6,52.3,4,norris,1:11.146,bottas,1:10.981,4.0,26
01:10.776,10,SOFT,13.0,False,1,1.0,26.7,False,32.8,53.1,3,hamilton,1:09.752,norris,1:12.782,4.0,26
01:10.726,11,SOFT,14.0,False,1,1.0,26.9,False,31.5,53.2,3,hamilton,1:10.079,bottas,1:11.214,4.0,26
01:10.271,12,SOFT,15.0,False,1,1.0,27.0,False,31.7,53.2,3,hamilton,1:09.795,bottas,1:10.924,4.0,26
01:10.063,13,SOFT,16.0,False,1,1.0,27.1,False,30.8,53.7,3,hamilton,1:09.695,bottas,1:10.632,4.0,26
01:10.234,14,SOFT,17.0,False,1,1.0,26.9,False,31.7,53.7,3,hamilton,1:09.693,bottas,1:10.122,4.0,26
01:10.063,15,SOFT,18.0,False,1,1.0,26.8,False,32.6,53.4,3,hamilton,1:10.079,bottas,1:10.066,4.0,26
01:10.249,16,SOFT,19.0,False,1,1.0,27.1,False,32.0,53.9,3,hamilton,1:09.938,bottas,1:10.163,4.0,26
01:10.229,17,SOFT,20.0,False,1,1.0,27.1,False,32.0,54.4,3,hamilton,1:09.892,bottas,1:10.371,4.0,26
01:10.207,18,SOFT,21.0,False,1,1.0,27.3,False,31.3,54.4,3,hamilton,1:10.212,bottas,1:10.319,4.0,26
01:10.349,19,SOFT,22.0,False,1,1.0,27.2,False,31.5,54.2,3,hamilton,1:10.267,bottas,1:10.372,4.0,26
01:10.454,20,SOFT,23.0,False,1,1.0,27.1,False,32.1,54.4,3,hamilton,1:09.866,bottas,1:10.192,4.0,26
01:10.355,21,SOFT,24.0,False,1,1.0,27.0,False,31.8,54.3,3,hamilton,1:09.613,bottas,1:09.921,4.0,26
01:10.218,22,SOFT,25.0,False,1,1.0,26.8,False,32.3,53.8,3,hamilton,1:09.877,bottas,1:09.846,4.0,26
01:10.179,23,SOFT,26.0,False,1,1.0,26.5,False,32.6,53.5,3,hamilton,1:09.767,bottas,1:10.362,4.0,26
01:10.598,24,SOFT,27.0,False,1,1.0,26.6,False,32.2,54.1,3,hamilton,1:09.904,bottas,1:10.270,4.0,26
01:10.804,25,SOFT,28.0,False,1,1.0,26.4,False,32.1,54.1,3,hamilton,1:10.594,bottas,1:10.199,4.0,26
01:15.077,26,SOFT,29.0,False,1,1.0,26.7,False,30.9,54.2,4,bottas,1:10.561,norris,1:10.933,4.0,26
01:28.279,27,HARD,1.0,True,1,2.0,27.0,False,30.7,53.5,5,norris,1:10.865,stroll,1:11.505,4.0,54
01:09.651,28,HARD,2.0,True,1,2.0,27.0,False,31.3,53.2,5,bottas,1:26.779,sainz,1:10.609,4.0,54
01:09.602,29,HARD,3.0,True,1,2.0,27.1,False,32.0,53.2,5,bottas,1:09.071,sainz,1:10.080,4.0,54
01:09.619,30,HARD,4.0,True,1,2.0,27.1,False,32.0,53.7,5,bottas,1:09.363,sainz,1:09.977,4.0,54
01:09.667,31,HARD,5.0,True,1,2.0,27.2,False,32.0,53.9,4,bottas,1:09.237,norris,1:14.670,4.0,54
01:09.197,32,HARD,6.0,True,1,2.0,27.2,False,31.1,53.9,4,bottas,1:09.277,sainz,1:09.716,4.0,54
01:09.593,33,HARD,7.0,True,1,2.0,27.2,False,31.0,53.1,4,bottas,1:08.782,sainz,1:09.911,4.0,54
01:09.174,34,HARD,8.0,True,1,2.0,27.2,False,31.0,52.7,4,bottas,1:09.126,sainz,1:09.830,4.0,54
01:09.284,35,HARD,9.0,True,1,2.0,26.9,False,31.9,52.0,4,bottas,1:09.592,sainz,1:10.020,4.0,54
01:09.113,36,HARD,10.0,True,1,2.0,26.9,False,32.3,51.1,4,bottas,1:09.156,sainz,1:09.996,4.0,54
01:09.029,37,HARD,11.0,True,1,2.0,26.9,False,32.4,50.5,4,bottas,1:09.345,sainz,1:10.107,4.0,54
01:08.822,38,HARD,12.0,True,1,2.0,26.7,False,32.6,49.2,4,bottas,1:08.876,sainz,1:10.073,4.0,54
01:09.009,39,HARD,13.0,True,1,2.0,26.6,False,33.3,48.7,4,bottas,1:08.799,sainz,1:10.109,4.0,54
01:08.942,40,HARD,14.0,True,1,2.0,26.3,False,34.6,48.7,4,bottas,1:08.772,sainz,1:10.256,4.0,54
01:08.866,41,HARD,15.0,True,1,2.0,26.3,False,33.9,48.1,4,bottas,1:08.904,sainz,1:14.124,4.0,54
01:08.702,42,HARD,16.0,True,1,2.0,26.2,False,33.4,48.2,4,bottas,1:08.874,norris,1:10.024,4.0,54
01:08.812,43,HARD,17.0,True,1,2.0,26.2,False,33.4,48.1,4,bottas,1:08.619,norris,1:09.761,4.0,54
01:08.860,44,HARD,18.0,True,1,2.0,26.2,False,33.4,48.1,4,bottas,1:09.104,norris,1:10.028,4.0,54
01:08.926,45,HARD,19.0,True,1,2.0,26.4,False,33.0,48.2,4,bottas,1:09.460,norris,1:09.986,4.0,54
01:09.181,46,HARD,20.0,True,1,2.0,26.5,False,32.7,48.3,4,bottas,1:09.350,norris,1:09.859,4.0,54
01:09.168,47,HARD,21.0,True,1,2.0,26.8,False,32.9,48.5,4,bottas,1:09.603,norris,1:09.334,4.0,54
01:09.195,48,HARD,22.0,True,1,2.0,27.0,False,31.6,48.5,4,bottas,1:09.060,norris,1:09.493,4.0,54
01:09.081,49,HARD,23.0,True,1,2.0,27.1,False,31.6,49.7,4,bottas,1:09.104,norris,1:09.778,4.0,54
01:09.227,50,HARD,24.0,True,1,2.0,27.1,False,32.2,50.4,4,bottas,1:09.254,norris,1:09.359,4.0,54
01:09.394,51,HARD,25.0,True,1,2.0,27.2,False,32.2,51.2,4,bottas,1:09.350,norris,1:09.427,4.0,54
01:09.441,52,HARD,26.0,True,1,2.0,27.3,False,30.6,53.1,4,bottas,1:09.328,norris,1:09.561,4.0,54
01:09.565,53,HARD,27.0,True,1,2.0,27.3,False,30.0,53.0,4,bottas,1:09.605,norris,1:09.285,4.0,54
01:13.230,54,HARD,28.0,True,1,2.0,27.0,False,30.0,53.0,4,bottas,1:09.497,norris,1:11.193,4.0,71
01:24.482,55,MEDIUM,1.0,True,1,3.0,26.9,False,30.6,53.4,4,bottas,1:09.612,norris,1:09.613,4.0,71
01:08.049,56,MEDIUM,2.0,True,1,3.0,27.1,False,30.8,53.9,4,bottas,1:09.529,norris,1:09.207,4.0,71
01:07.894,57,MEDIUM,3.0,True,1,3.0,26.9,False,30.9,53.0,4,bottas,1:10.553,norris,1:09.206,4.0,71
01:08.203,58,MEDIUM,4.0,True,1,3.0,27.0,False,30.8,52.9,4,bottas,1:09.862,norris,1:09.171,4.0,71
01:08.492,59,MEDIUM,5.0,True,1,3.0,27.1,False,31.2,52.9,4,bottas,1:09.628,norris,1:09.315,4.0,71
01:08.567,60,MEDIUM,6.0,True,1,3.0,27.2,False,31.4,53.1,4,bottas,1:09.559,norris,1:09.224,4.0,71
01:09.342,61,MEDIUM,7.0,True,1,3.0,27.1,False,30.6,52.9,4,bottas,1:09.717,norris,1:09.334,4.0,71
01:07.987,62,MEDIUM,8.0,True,1,3.0,27.0,False,30.2,52.8,4,bottas,1:09.740,norris,1:09.161,4.0,71
01:08.741,63,MEDIUM,9.0,True,1,3.0,26.8,False,34.9,51.7,4,bottas,1:09.524,norris,1:09.057,4.0,71
01:08.517,64,MEDIUM,10.0,True,1,3.0,26.7,False,36.4,50.6,4,bottas,1:09.398,norris,1:09.132,4.0,71
01:09.323,65,MEDIUM,11.0,True,1,3.0,26.7,False,36.7,50.3,4,bottas,1:09.824,norris,1:08.903,4.0,71
01:08.583,66,MEDIUM,12.0,True,1,3.0,26.7,False,38.2,49.6,4,bottas,1:09.707,norris,1:09.045,4.0,71
01:08.940,67,MEDIUM,13.0,True,1,3.0,26.5,False,38.8,49.6,4,bottas,1:09.851,norris,1:09.175,4.0,71
01:08.282,68,MEDIUM,14.0,True,1,3.0,26.5,False,39.2,49.7,4,bottas,1:10.285,norris,1:09.511,4.0,71
01:08.585,69,MEDIUM,15.0,True,1,3.0,26.4,False,39.5,50.6,4,bottas,1:10.236,norris,1:09.318,4.0,71
01:08.885,70,MEDIUM,16.0,True,1,3.0,26.2,False,42.3,51.2,4,bottas,1:09.914,norris,1:09.082,4.0,71
01:08.872,71,MEDIUM,17.0,True,1,3.0,26.3,False,41.7,50.4,NaN,NaN,NaN,NaN,NaN,4.0,71
